"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Coping with abstraction in object orientation with a special focus on application errors","R. Rashkovits; I. Lavy","Management Information Systems Department, The Academic College of Emek Yisrael, Israel; Management Information Systems Department, The Academic College of Emek Yisrael, Israel","2010 5th International Conference on Computer Science & Education","30 Sep 2010","2010","","","277","287","In this study we present and discuss various solution strategies used by students concerning error-handling. Our data is based on accumulated instruction experience gained during several years of advanced OOP course with Java. Analysis the provided solutions according to a set of categories based on constructive principles concerning software programming and on a classification of abstraction levels concerning error handling. The obtained results reveals that majority of students have difficulties in utilizing the advanced error-handling mechanism offered by modern programming languages (i.e., exception mechanism). The students have also difficulties in exhibiting high level of abstraction concerning a proper design of exceptions' hierarchy.","","978-1-4244-6005-2","10.1109/ICCSE.2010.5593634","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5593634","Exception Handling;Object oriented design;Class hierarchy;level of abstraction","Java;Programming;Taxonomy;Valves;Runtime;Educational institutions","computer science education;educational courses;error handling;Java;object-oriented programming","object orientation;application error;instruction experience;advanced OOP course;Java;constructive principle;software programming;abstraction level;error handling;modern programming language;exception hierarchy;object-oriented design;exception handling","","","","22","IEEE","30 Sep 2010","","","IEEE","IEEE Conferences"
"Similarity detection in Java programming assignments","M. El Bachir Menai; N. S. Al-Hassoun","Department of Computer Science, CCIS, King Saud University, Riyadh, Saudi Arabia; Department of Computer Science, CCIS, King Saud University, Riyadh, Saudi Arabia","2010 5th International Conference on Computer Science & Education","30 Sep 2010","2010","","","356","361","Similarity detection tools are nowadays commonly used by instructors to prevent student cheating and to enforce academic integrity. Systems identifying similarity in programming assignments are generally classified as either attribute-based or structure-based systems. Attribute-based methods make statistical analysis of the program attributes to detect lexical changes. Whereas structure-based methods complete a deeper analysis of the program structure to detect hidden structural similarities. Both methods can be useful for student programming assignments which consist generally of small to medium size source codes. In this paper, we introduce a method that encompasses both approaches to fit characteristics of student Java programming assignments. Similarities between pairs of programs can be detected by either profiling their source codes and measuring their distance or parsing them and comparing their encodings using a method inspired by DNA sequencing. We describe our experimental prototype, called CAPlag (Computing Assignment Plagiarism), and illustrate the results of some exploratory experiments. We demonstrate that our method is able to accurately find similarities in Java programs by comparing our results against those obtained with JPlag, a Web based service, and show that our system can be useful for instructors to deal with different programming assignment cases.","","978-1-4244-6005-2","10.1109/ICCSE.2010.5593613","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5593613","Similarity detection;Programming assignment;Java;Attribute-based method;Structure-based method","Measurement;Plagiarism;Java;Programming profession;Layout","educational administrative data processing;Java;object-oriented programming;pattern classification;program compilers;source coding;statistical analysis;Web services","Java programming assignment;academic integrity;student cheating prevention;attribute based system;structure based system;statistical analysis;hidden structural similarity detection;source code;DNA sequencing;CAPlag;computing assignment plagiarism;Web based service","","19","","32","IEEE","30 Sep 2010","","","IEEE","IEEE Conferences"
"Assure High Quality Code Using Refactoring and Obfuscation Techniques","T. Long; L. Liu; Y. Yu; Z. Wan","School of Software, Tsinghua University, China; School of Software, Tsinghua University, China; Department of Computing, Open University, UK; School of Software, Tsinghua University, China","2010 Fifth International Conference on Frontier of Computer Science and Technology","16 Sep 2010","2010","","","246","252","Nowadays, software refactoring techniques are widely adopted to enhance the quality of software by improving its understandability, performance, as well as other quality related design attributes. On the other hand, various kinds of software obfuscation methods have been proposed to protect security-sensitive information involved in software implementations. This paper analyzes how refactoring and obfuscation use reverse transformations to improve quality and security of software code, and proposes a systematic modeling approach based on i* to support the selection of refactoring techniques and obfuscation methods under different social, environmental and operational situations. First, top-level softgoals guiding designer's decision making are identified and analyzed; next accidental programming “bad smells” and intentional code cracker's threats to these softgoals are identified and analyzed; then refactoring and obfuscation transformations are modeled as countermeasures for these threats; eventually their reversal relations and counteracting patterns are examined using example code segments.","2159-631X","978-1-4244-7779-1","10.1109/FCST.2010.85","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5575758","Software Quality;i*;Refactoring;Obfuscation","Security;Software quality;Programming;Software systems;Usability;Systematics","software maintenance;software quality","software refactoring technique;software quality;software obfuscation method;software implementation;software code;systematic modeling","","2","","20","IEEE","16 Sep 2010","","","IEEE","IEEE Conferences"
"Aspect Mining Using Link Analysis","J. Huang; Y. Lu; J. Yang","Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China; Huazhong University of Science and Technology, Wuhan, China","2010 Fifth International Conference on Frontier of Computer Science and Technology","16 Sep 2010","2010","","","312","317","Aspect mining is a technique that decouples the crosscutting concerns from existing software systems. The goal of aspect mining is to refactor the existing software systems with Aspect Oriented Programming technology. Inspired by the link analysis of information retrieval technology, this paper describes a two-state model to approximate how crosscutting concerns can be discovered in the concern graphs extracted from programs. Our mining algorithm generates ”scatter” and ”centralization” of each program element for the final ranking. The convergency of the algorithm proves fast. The Ranking technique, considering both ”scatter” and ”centralization”, produces a final ranking for identifying crosscutting concerns. Our aspect mining approach is evaluated on numerous Java programs that are of the typical selections for aspect mining. Compared with existing aspect mining approaches, our mining approach captures more information that helps domain experts refactor software systems and prove effective in identifying crosscutting concerns.","2159-631X","978-1-4244-7779-1","10.1109/FCST.2010.20","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5575927","","Mathematical model;Algorithm design and analysis;Data mining;Equations;Software systems;Computational modeling;Object oriented modeling","aspect-oriented programming;data mining","aspect mining;link analysis;software systems;aspect oriented programming technology;information retrieval technology;ranking technique;refactor software systems","","9","","23","IEEE","16 Sep 2010","","","IEEE","IEEE Conferences"
"Using Feedback Tags and Sentiment Analysis to Generate Sharable Learning Resources Investigating Automated Sentiment Analysis of Feedback Tags in a Programming Course","S. Cummins; L. Burd; A. Hatch","School of Engineering and Computing Sciences, Durham University, Durham, UK; School of Engineering and Computing Sciences, Durham University, Durham, UK; School of Engineering and Computing Sciences, Durham University, Durham, UK","2010 10th IEEE International Conference on Advanced Learning Technologies","16 Sep 2010","2010","","","653","657","This paper demonstrates how sentiment analysis can be used to identify differences in how students and staff perceive the opinions contained in feedback for programming work. The feedback considered in this paper is conceptually different in that it is given in the form of tags that when associated with a fragment of source code can be considered as a sharable learning resource. The research presented investigates the differences in perception of whether feedback is positive, negative or neutral according to students and examiners. This paper also investigates the adequacy of an automated sentiment analysis engine with a view that sentiment information when combined with the feedback tag and source code may create a more informative sharable learning resource. This paper describes the investigatory technique and presents the initial results. Results indicate that there are important differences between the sentiment of feedback perceived by students and examiners. This paper highlights the benefit of including sentiment data along with feedback.","2161-377X","978-1-4244-7145-4","10.1109/ICALT.2010.186","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5572602","Sentiment Analysis;Feedback;Programming;Tagging","Humans;Programming profession;Education;Tag clouds;Book reviews","computer aided instruction;computer science education;educational courses;feedback;groupware","feedback tags;sentiment analysis;learning resources;investigatory technique;programming course","","4","","9","IEEE","16 Sep 2010","","","IEEE","IEEE Conferences"
"Understanding crosscutting concerns from various perspectives in software reverse engineering","Y. Su","Electronic Technology Dept., Engineering College of Armed Police Force, Xi‘an, ShaanXi, China","The 6th International Conference on Networked Computing and Advanced Information Management","16 Sep 2010","2010","","","145","150","To solve the identification and comprehension problem of crosscutting concerns in existing legacy software system, a framework of aspects-oriented software reverse engineering was proposed. An approach on re-modularizing traversal features of legacy system was presented, which based on various Unified Modeling Language (UML) diagrams. While modeling crosscutting concerns in UML use case diagrams, the non-functional requirements that affect several use case modules can be enveloped into aspects modules with stereotype mechanism. The recurring message transmission patterns can be re-modularized as aspects in UML sequence diagrams with UML collaborations. Standard UML activity diagram notations were extended and modified by nodes fusion and addition, which support the graphical composition operation between crosscutting behaviors and primary business rules of concurrent system. The case study indicates traversal features of software system can be extracted and re-modularized from various perspectives in aspects-oriented reverse engineering, which improves the comprehensibility and maintainability of legacy system.","","978-89-88678-26-8","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5572310","Crosscutting Concerns;Aspects Mining;Reverse Engineering;Aspect Oriented Programming (AOP);Unified Modeling Language (UML)","Collaboration;Vehicle dynamics","software engineering;Unified Modeling Language","software reverse engineering;unified modeling language;UML;stereotype mechanism;graphical composition operation;aspect oriented reverse engineering","","","","7","","16 Sep 2010","","","IEEE","IEEE Conferences"
"Design and implementation of log management module in three-dimensional spatial database management system","S. He; G. Liu; Z. He; Z. Weng","School of Computer Science and Technology, China University of Geoscience, Wuhan, China; School of Computer Science and Technology, China University of Geoscience, Wuhan, China; School of Computer Science and Technology, China University of Geoscience, Wuhan, China; School of Computer Science and Technology, China University of Geoscience, Wuhan, China","2010 18th International Conference on Geoinformatics","9 Sep 2010","2010","","","1","5","Log management module plays an important role in the massive spatial database management system. Recently there are few three-dimensional spatial database management systems with pertinent log management sub-system, or the administrator can only use the log, which is attached by database system, to recover the data. To improve this issue, hierarchical structure of the log management module should be taken into account. The overall design of three-dimensional spatial database management system is as follows: three-dimensional spatial database (including database system, file system), three-dimensional spatial data engine, and three-dimensional space management tools. The log management module is designed to solve the problem of complexity and inconvenience of three-dimensional spatial data manipulation records. According to the 3D spatial database management system design, we divided the log management into three layers. The log management system includes monitor layer of three-dimensional spatial database's triggers and file database system operations recording statements, interface layer of log management module of three-dimensional spatial database engine, and graphical user interface layer of log management module of three-dimensional spatial data management tools. Monitor layer design includes database system trigger design. When the database table has been dynamically created, the trigger will be automatically created and record the database operations, then the file system calls function to record the log. Interface layer design includes accessing the database, reading the log table in database and other integrated operations, including query and delete. Graphical user interface layer mainly includes the design of graphical interfaces, the function call form interface layer, and log data operations. In order to work on the layers conveniently, database system trigger and file database system's record are used to record the operation of the database. The log module interface in three-dimensional spatial data engine is used to exchange the data between graphical interface and underlying database. The log module in database management tools can directly provide a graphical interface, but not need to provide access functions to get the log data. This design method has an excellent scalability and flexibility, and can also be made appropriate changes to meet the new needs.","2161-0258","978-1-4244-7303-8","10.1109/GEOINFORMATICS.2010.5567648","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5567648","log management;graphical interface layer;interface layer;monitor layer;three-dimensional spatial database management system","Spatial databases;Database systems;Monitoring;Graphical user interfaces;Engines;Data models","data handling;visual databases","log management module;three-dimensional spatial database management system;hierarchical structure;data manipulation records;graphical user interface","","4","","5","IEEE","9 Sep 2010","","","IEEE","IEEE Conferences"
"Recognition on source codes similarity with weighted attributes eigenvector","S. Yang; X. Wang; C. Shao; P. Zhang","Faculty of Information and Electrical Engineering, Dalian University of Technology, Dalian, China; NA; NA; NA","2010 International Conference on Intelligent Control and Information Processing","9 Sep 2010","2010","","","539","543","The paper puts forward a new method to identify similar C codes based on weighted attributes eigenvector. According to the characteristics of physical and structure attributes of C codes, the weighing theory of attributes eigenvector is adopted to strengthen the infection of attribute elements with covert codes, which are based on the theory and method about existing kinds of attribute eigenvector in C codes. This can also improve the quality and veracity of the similarity recognition. Experiments show that the method can identify the integrated similarity with the three aspects of space characters, parameter variables and sentence sequences. Further more, comparing with ideal calculating results, the measure precision of integrated evaluation can reach to at least 94% in the cases of middle and high similarity.","","978-1-4244-7050-1","10.1109/ICICIP.2010.5565209","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5565209","","Object recognition;Accuracy;Weight measurement;Current measurement;Particle measurements;Atmospheric measurements;Software","character recognition;eigenvalues and eigenfunctions;formal verification;source coding","source code similarity recognition;weighted attributes eigenvector;covert codes;space characters;parameter variables;sentence sequences;weighing theory","","1","","10","IEEE","9 Sep 2010","","","IEEE","IEEE Conferences"
"An approach for assessing similarity metrics used in metric-based clone detection techniques","D. M. Shawky; A. F. Ali","Engineering Mathematics Department Faculty of Engineering, Cairo University, Giza, Egypt; Biomedical Engineering Department Faculty of Engineering, Helwan University, Helwan, Egypt","2010 3rd International Conference on Computer Science and Information Technology","7 Sep 2010","2010","1","","580","584","Similarity is an important concept in information theory. A challenging question is how to measure the amount of shared information between two systems. A large number of metrics are proposed and used to measure similarity between two computer programs or two portions of the same program. In this paper, we present an approach for assessing which metrics are most useful for similarity prediction in the context of clone detection. The presented approach uses clustering to identify clone candidates. In the experiments conducted, we applied sequential clustering using all possible permutations of a subset of the metrics used in metric-based clone detection literature. Precision and recall are calculated in every experiment. Experimental results show that the order of the metrics used affects the results dramatically. This shows that the used metrics are of variable relevance.","","978-1-4244-5540-9","10.1109/ICCSIT.2010.5563834","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5563834","similarity metrics;clustering;clone detection","Measurement;Gold;Probabilistic logic;Cloning;Clustering algorithms","pattern clustering;software metrics","similarity metric assessment approach;information theory;metric-based clone detection techniques;similarity prediction techniques;sequential clustering;software metrics","","8","","35","IEEE","7 Sep 2010","","","IEEE","IEEE Conferences"
"The ‘deception’ of code smells: An empirical investigation","S. Counsell; H. Hamza; R. M. Hierons","School of Information Systems, Computing and Mathematics, Brunei University, Uxbridge, Middlesex, UK; School of Information Systems, Computing and Mathematics, Brunei University, Uxbridge, Middlesex, UK; School of Information Systems, Computing and Mathematics, Brunei University, Uxbridge, Middlesex, UK","Proceedings of the ITI 2010, 32nd International Conference on Information Technology Interfaces","12 Aug 2010","2010","","","683","688","Code smells represent code decay and as such should be eradicated from a system to prevent future maintenance problems. A range of twenty smells described by Fowler and Beck each require varying numbers and combinations of refactorings in order to be eradicated - but exactly how many are needed when we consider related, nested refactorings is unclear. In this paper, we enumerate these refactorings when categorised according to Mantyla's smell taxonomy. We then show how, ironically, the `smelliest' of smells (and hence most difficult to eradicate) are actually those best understood by developers. So, code smells are not only unpleasant to have around but are deceptive in their nature and make-up. The study is thus a warning against attempting what are seemingly easily eradicated smells - these are often the smells the developer needs to be most wary of.","1330-1012","978-1-4244-5733-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5546498","Refactoring;OO;Code smell","Taxonomy;Switches;Feature extraction;Couplings;Couplers;Surgery;Data mining","chemioception;codes;collections of physical data;testing","code smell;code decay;Mantyla smell taxonomy;maintenance problem;deception;testing","","","","16","","12 Aug 2010","","","IEEE","IEEE Conferences"
"An iterative, metric space based software clone detection approach","Z. Li; J. Sun","Computer Science College, University of Zhejiang, Hangzhou, China; Computer Science College, University of Zhejiang, Hangzhou, China","The 2nd International Conference on Software Engineering and Data Mining","9 Aug 2010","2010","","","111","116","Metric space is a set with definition of distance between elements within this set. This paper introduces metric space into code clone detection, and uses the distance within a metric space to measure the similarity level of code. It proposes an iterative process of building up a metric space to detect clones in software system. Based on metric space which is derived from software metric, the clone detection can avail us of more convenience and flexibility. We also exercise the approach in a real industry project.","","978-89-88678-22-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5542942","metric space;clone detection;software metric;iterative;proximity query (key words)","Iterative methods;Extraterrestrial measurements;Cloning;Software maintenance;Software systems;Computer science;Educational institutions;Software metrics;Logic;Sun","iterative methods;security of data;software metrics","software clone detection approach;metric space;code clone detection;iterative process;software system;software metric","","2","","","","9 Aug 2010","","","IEEE","IEEE Conferences"
"Taxonomy of static code analysis tools","J. Novak; A. Krajnc; R. Žontar","Faculty of Electrical Engineering and Computer Science, University of Maribor, Maribor; Faculty of Electrical Engineering and Computer Science, University of Maribor, Maribor; Faculty of Electrical Engineering and Computer Science, University of Maribor, Maribor","The 33rd International Convention MIPRO","29 Jul 2010","2010","","","418","422","Static code analysis tools are becoming more and more crucial in the software development lifecycle. In this paper we will present today most commonly used static code analysis tools. Because there are many types of these tools for many purposes and many programming languages we will try to classify them according to several categories like: technology, availability of rules, supported languages, extensibility and several other categories and subcategories. The purpose of this article is not to show which static code analysis tool is superior and which not, but to construct a taxonomy of static code analysis tools. After reading this article the reader will understand features and assets of the static code analysis tools.","","978-9-5323-3050-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5533417","","Taxonomy;Software tools;Computer languages;Testing;Pattern analysis;Computer science;Programming;Humans;Performance analysis;Software libraries","program verification;programming languages;software tools;source coding","taxonomy;static code analysis tools;software development lifecycle;programming languages","","1","","13","","29 Jul 2010","","","IEEE","IEEE Conferences"
"A Technique for Just-in-Time Clone Detection in Large Scale Systems","L. Barbour; H. Yuan; Y. Zou","Department of Electrical and Computer Engineering, Queen's University, Kingston, Canada; Department of Electrical and Computer Engineering, Queen's University, Kingston, Canada; Department of Electrical and Computer Engineering, Queen's University, Kingston, Canada","2010 IEEE 18th International Conference on Program Comprehension","26 Jul 2010","2010","","","76","79","Existing clone tracking tools have limited support for sharing clone information between developers in a large scale system. Developers are not notified when new clones are introduced by other developers or when existing clones are modified. We propose a client-server architecture that centrally detects and maintains clone information for an entire software system stored in a version control system. Clients retrieve a list of clones relevant to the code they are working on from the server. Whenever an update is committed to the version control system, the server detects and incrementally updates clone information. We propose techniques to improve the speed of the incremental clone detection. In order to reduce the number of comparisons required for clone detection, we select representative clones from the existing clone list. We build a string-based technique to compare the newly committed code with the representative clones and to update the clone list. In a case study, we show that our approach significantly reduces the clone detection time, while supporting clone detection across the entire software system.","1092-8138","978-1-4244-7603-9","10.1109/ICPC.2010.13","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5521760","","Cloning;Large-scale systems;Control systems;Software systems;Centralized control;Computer architecture;Software quality;Programming;Software maintenance;Detectors","client-server systems;software maintenance","just-in-time clone detection;large scale systems;client-server architecture;version control system;incremental clone detection;string-based technique","","5","1","17","IEEE","26 Jul 2010","","","IEEE","IEEE Conferences"
"Recognizing Sorting Algorithms with the C4.5 Decision Tree Classifier","A. Taherkhani","Department of Computer Science and Engineering, Aalto University of Science and Technology, Aalto, Finland","2010 IEEE 18th International Conference on Program Comprehension","26 Jul 2010","2010","","","72","75","We present a method for automatic algorithm recognition, which consists of two phases. First, the target algorithms are converted into characteristic vectors, which are computed based on static analysis of program code including various statistics of language constructs and analysis of Roles of Variables. In the second phase, the algorithms are classified based on these vectors using the C4.5 decision tree classifier. We have developed a prototype and successfully applied the method to sorting algorithms. Evaluated with leave-one-out technique, the accuracy of the constructed decision tree classifier is 97.1%.","1092-8138","978-1-4244-7603-9","10.1109/ICPC.2010.11","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5521763","Algorithm recognition;program comprehension;program understanding;roles of variables;C4.5 algorithm","Sorting;Decision trees;Classification tree analysis;Algorithm design and analysis;Statistical analysis;Computer science;Prototypes;Computational complexity;Computer languages;Programming profession","decision trees;pattern classification;sorting;statistical analysis","sorting algorithms;algorithm recognition;C4.5 decision tree classifier;language constructs statistics;program code analysis;roles-of-variables analysis;leave-one-out technique","","9","","23","IEEE","26 Jul 2010","","","IEEE","IEEE Conferences"
"Aiding Software Maintenance with Copy-and-Paste Clone-Awareness","P. Jablonski; D. Hou","School of Engineering, Clarkson University, Potsdam, NY, USA; School of Engineering, Clarkson University, Potsdam, NY, USA","2010 IEEE 18th International Conference on Program Comprehension","26 Jul 2010","2010","","","170","179","When programmers copy, paste, and then modify source code, the once-identical code fragments (code clones) can become indistinguishable as the software evolves over time. In this paper, we present three features of our software tool, a set of Eclipse plug-ins named CnP (CnP's clone visualization, CReN, and LexId), which aids the programmer during copy-and-paste programming. We believe that the clone-awareness that the tool provides can help programmers benefit from this clone information during debugging and modification tasks, develop software more efficiently, and prevent inconsistent identifier renaming within clones. We tested these hypotheses with a user study and present our results.","1092-8138","978-1-4244-7603-9","10.1109/ICPC.2010.22","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5521749","code clone;copy-and-paste programming;Eclipse integrated development environment;identifier renaming;Java","Software maintenance;Cloning;Programming profession;Software tools;Visualization;Software debugging;Testing;Performance evaluation;Velocity measurement;Java","program debugging;software maintenance;software tools","software maintenance;copy-and-paste clone-awareness;source code;once-identical code fragments;code clones;software tool;CnP clone visualization;CReN;Eclipse plug-ins;Lexld;debugging;clone information","","15","","28","IEEE","26 Jul 2010","","","IEEE","IEEE Conferences"
"Vivisection of a Non-Executable, Domain-Specific Language - Understanding (the Usage of) the P3P Language","R. Lämmel; E. Pek","Software Languages Team & ADAPT Lab, Universität Koblenz-Landau, Germany; Software Languages Team & ADAPT Lab, Universität Koblenz-Landau, Germany","2010 IEEE 18th International Conference on Program Comprehension","26 Jul 2010","2010","","","104","113","P3P is the policy language with which websites declare the intended use of data that is collected about users of the site. We have systematically collected P3P-based privacy policies from websites listed in the Google directory, and analysed the resulting corpus with regard to different levels of validity, size or complexity metrics, different cloning levels, coverage of language constructs, and the use of the language’s extension mechanism. In this manner, we have found interesting characteristics of P3P in the wild. For instance, cloning is exceptionally common in this domain, and encountered language extensions exceed the base language in terms of grammar complexity. Overall, this effort helps understanding the de-facto usage of the non-executable, domain-specific language P3P. Some elements of our methodology may be useful for other software languages as well.","1092-8138","978-1-4244-7603-9","10.1109/ICPC.2010.45","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5521756","empirical study;P3P;software language engineering;cloning;metrics;coverage","Domain specific languages;Privacy;Cloning;Vocabulary;Reverse engineering;Computer languages;Software engineering;Decision making;Navigation;Internet","data privacy;programming languages","domain-specific language;P3P language;P3P-based privacy policies;grammar complexity;software languages;privacy preferences project language","","3","","25","IEEE","26 Jul 2010","","","IEEE","IEEE Conferences"
"Identifying Dormant Functionality in Malware Programs","P. M. Comparetti; G. Salvaneschi; E. Kirda; C. Kolbitsch; C. Kruegel; S. Zanero","Technical University of of Vienna, Austria; Politecnico di Milano, Italy; Institut Eurecom, France; Technical University of of Vienna, Austria; University of California, Santa Barbara, USA; Politecnico di Milano, Italy","2010 IEEE Symposium on Security and Privacy","8 Jul 2010","2010","","","61","76","To handle the growing flood of malware, security vendors and analysts rely on tools that automatically identify and analyze malicious code. Current systems for automated malware analysis typically follow a dynamic approach, executing an unknown program in a controlled environment (sandbox) and recording its runtime behavior. Since dynamic analysis platforms directly run malicious code, they are resilient to popular malware defense techniques such as packing and code obfuscation. Unfortunately, in many cases, only a small subset of all possible malicious behaviors is observed within the short time frame that a malware sample is executed. To mitigate this issue, previous work introduced techniques such as multipath or forced execution to increase the coverage of dynamic malware analysis. Unfortunately, using these techniques is potentially expensive, as the number of paths that require analysis can grow exponentially. In this paper, we propose REANIMATOR, a novel solution to determine the capabilities (malicious functionality) of malware programs. Our solution is based on the insight that we can leverage behavior observed while dynamically executing a specific malware sample to identify similar functionality in other programs. More precisely, when we observe malicious actions during dynamic analysis, we automatically extract and model the parts of the malware binary that are responsible for this behavior. We then leverage these models to check whether similar code is present in other samples. This allows us to statically identify dormant functionality (functionality that is not observed during dynamic analysis) in malicious programs. We evaluate our approach on thousands of realworld malware samples, and we show that our system is successful in identifying additional, malicious functionality. As a result, our approach can significantly improve the coverage of malware analysis results.","2375-1207","978-1-4244-6895-9","10.1109/SP.2010.12","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5504706","malware analysis;dormant functionality;binary analysis","Computer architecture;Computational modeling;Registers;Assembly;Digital signal processing;Digital signal processing chips;Telecommunication control;Large scale integration;Logic;Educational institutions","data analysis;invasive software","dormant functionality identification;malware programs;malicious code;sandbox environment;packing technique;code obfuscation technique;malicious behaviors;dynamic malware analysis;multipath technique;forced execution technique;Reanimator solution","","61","2","39","IEEE","8 Jul 2010","","","IEEE","IEEE Conferences"
"An Extended Line-Based Approach to Detect Code Clones Using Syntactic and Lexical Information","K. Maeda","Department of Business Administration and Information Science, Chubu University, Kasugai, Aichi, Japan","2010 Seventh International Conference on Information Technology: New Generations","1 Jul 2010","2010","","","1237","1240","This paper proposes a new line-based approach for the detection of code clones using syntactic and lexical information. A customized compiler writes a source code representation that contains syntactic and lexical information. A new clone detection tool called LePalex reads the source code representation, and converts it to three types of code: first normal form, second normal form, and third normal form. The first normal form is used to detect the exact match of code clones. The second normal form is used to detect the syntactic match of code clones. The third normal form is used to check for syntactically correct segments of code clones. This paper demonstrates the advantage of this approach in achieving programming language independence using syntactic and lexical information.","","978-1-4244-6271-1","10.1109/ITNG.2010.176","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5501550","Code Clone;Source Code Representation;String Matching","Cloning;Computer languages;Testing;Information technology;Information science;Computer bugs;Graphical user interfaces;Java;Libraries;Operating systems","application program interfaces;program compilers","extended line-based approach;code clone detection;syntactic information;lexical information;customized compiler;source code representation;LePalex;programming language independence;application program interfaces","","2","","10","IEEE","1 Jul 2010","","","IEEE","IEEE Conferences"
"High performance solid state storage under Linux","E. Seppanen; M. T. O'Keefe; D. J. Lilja","Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, USA; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, USA; Department of Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, USA","2010 IEEE 26th Symposium on Mass Storage Systems and Technologies (MSST)","28 Jun 2010","2010","","","1","12","Solid state drives (SSDs) allow single-drive performance that is far greater than disks can produce. Their low latency and potential for parallel operations mean that they are able to read and write data at speeds that strain operating system I/O interfaces. Additionally, their performance characteristics expose gaps in existing benchmarking methodologies. We discuss the impact on Linux system design of a prototype PCI Express SSD that operates at least an order of magnitude faster than most drives available today. We develop benchmarking strategies and focus on several areas where current Linux systems need improvement, and suggest methods of taking full advantage of such high-performance solid state storage. We demonstrate that an SSD can perform with high throughput, high operation rates, and low latency under the most difficult conditions. This suggests that high-performance SSDs can dramatically improve parallel I/O performance for future high performance computing (HPC) systems.","2160-1968","978-1-4244-7153-9","10.1109/MSST.2010.5496976","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5496976","","Solid state circuits;Linux;Disk drives;Delay;Prototypes;Throughput;Capacitive sensors;Operating systems;High performance computing;Degradation","flash memories;Linux","solid state storage;Linux system;solid state drives;SSD;strain operating system;I/O interfaces;benchmarking methodologies;high performance computing;HPC","","15","26","18","IEEE","28 Jun 2010","","","IEEE","IEEE Conferences"
"A metric space based software clone detection approach","Z. O. Li; J. Sun","Computer Science College, University of Zhejiang, Hangzhou, China; Computer Science College, University of Zhejiang, Hangzhou, China","2010 2nd IEEE International Conference on Information Management and Engineering","3 Jun 2010","2010","","","393","397","Metric space is a set with definition of distance between elements within this set. This paper introduces metric space into code clone detection, and uses the distance within a metric space to measure the similarity level of code. It proposed a process of building up a metric space to detect clones in software system. Based on metric space which is derived from software metric, the clone detection can get more convenience and flexibility. We also exercise the approach in a real industry project.","","978-1-4244-5263-7","10.1109/ICIME.2010.5478099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5478099","metric space;clone detection;software metric;proximity query (key words)","Extraterrestrial measurements;Cloning;Software maintenance;Software systems;Computer science;Educational institutions;Software metrics;Robustness;Information analysis;Sun","software metrics","metric space;software clone detection approach;code clone detection","","2","","15","IEEE","3 Jun 2010","","","IEEE","IEEE Conferences"
