"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Managing Reconfigurable Resources in Heterogeneous Cores Using Portable Pre-Synthesized Templates","M. Santambrogio; M. Giani; S. O. Memik","Dipartimento di Elettronica e Informazione, Politecnico di Milano, Milan, Italy; Dipartimento di Elettronica e Informazione, Politecnico di Milano, Milan, Italy; EECS Department, Northwestern University, Evanston, IL, USA","2007 International Symposium on System-on-Chip","14 Jan 2008","2007","","","1","4","In this paper we consider multi-FPGAs, reconfiguration and system description portability as the processes of specifying and modeling a complete system before it is partitioned and committed to a style/flow of implementation. In the case of a high performance computing cluster employing FPGAs, the reconfigurable elements need to be dynamically re-allocated and reconfigured based on the prevailing workload at a given instance. We particularly target fast configuration and task migration in high performance computing systems, such as server farms. This paper presents a design flow, based in resource sharing across configurations on the reconfigurable devices, which can manage the resource allocation and reconfiguration quickly when resources need to be migrated between different applications. The resources shared across configuration are defined using an isomorphic-driven partitioning approach. This technique detects recurrent structures and produces a partitioned specification in which the identified clusters are instances of repeating templates in the original graph used to describe the input application. Two algorithms for regularity extraction were implemented. The performances of the algorithms were compared with regard to the size and number of regular structures identified by the two approaches, as well as the lime taken to perform their task.","","978-1-4244-1367-6","10.1109/ISSOC.2007.4427446","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4427446","","Resource management;Field programmable gate arrays;High performance computing;Multicore processing;Runtime;Clustering algorithms;Partitioning algorithms;Signal processing algorithms;Large-scale systems;Scientific computing","field programmable gate arrays;graph theory;logic partitioning;reconfigurable architectures;resource allocation","FPGA;reconfigurable resource management;heterogeneous core;portable pre-synthesized template;system description portability;high performance computing cluster;isomorphic-driven partitioning approach;recurrent structure detection;graph theory","","","5","9","IEEE","14 Jan 2008","","","IEEE","IEEE Conferences"
"Applying a Code Clone Detection Method to Domain Analysis of Device Drivers","Y. -S. Ma; D. -K. Woo","Division of Embedded Software Research, Electronics and Telecommunications Research Institute, Daejeon, South Korea; Division of Embedded Software Research, Electronics and Telecommunications Research Institute, Daejeon, South Korea","14th Asia-Pacific Software Engineering Conference (APSEC'07)","7 Jan 2008","2007","","","254","261","Domain analysis is the process of analyzing related software systems in a domain to find their common and variable parts. In the case of device drivers, they are highly suitable for domain analysis because device drivers of the same domain are implemented similarly for each device and each system that they support. Considering this characteristic, this paper introduces a new approach to the domain analysis of device drivers. Our method uses a code clone detection technique to extract similarity among device drivers of the same domain. To examine the applicability of our method, we investigated whole device drivers of a Linux source. Results showed that many reusable similar codes can be discerned by the code clone detection method.","1530-1362","0-7695-3057-5","10.1109/ASPEC.2007.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4425862","","Cloning;Driver circuits;Specification languages;Information analysis;Organizing;Software engineering;Embedded software;Software systems;Linux;Software reusability","data flow analysis;device drivers;Linux","code clone detection method;domain analysis;device drivers;software systems;Linux source","","4","","13","IEEE","7 Jan 2008","","","IEEE","IEEE Conferences"
"Simultaneous Modification Support based on Code Clone Analysis","Y. Higo; Y. Ueda; S. Kusumoto; K. Inoue","Graduate School of Information Science and Technology, Osaka University, Toyonaka, Osaka, Japan; JAXAs Engineering Digital Innovation Center, Japan Aerospace Exploration Agency, Tsukuba, Ibaraki, Japan; Graduate School of Information Science and Technology, Osaka University, Toyonaka, Osaka, Japan; Graduate School of Information Science and Technology, Osaka University, Toyonaka, Osaka, Japan","14th Asia-Pacific Software Engineering Conference (APSEC'07)","7 Jan 2008","2007","","","262","269","Maintaining software systems becomes more difficult as their size and complexity increase. One factor that makes software maintenance more difficult is the presence of code clones. A code clone is defined as a code fragment occurring more than once in identical or similar form into a software system. For example, the presence of code clones is a big factor of overlooking some places that should be modified simultaneously. One technique that helps the number of code clones is refactoring. There are several research efforts that provide support to refactor code clones, but unfortunately some code clones cannot or should not be refactored (ex. stereotyped process, absence of abstraction functionality, performance enhancement). In order to support maintaining the consistency among code clones, we propose a simultaneous modification support method. Given a software system, firstly, a maintainer identifies a code fragment that must be modified. Then, only the code clones between the identified code fragment and the source files of the software system are detected. We developed a simultaneous modification support tool, Libra, and applied it to open source software systems. The results showed that Libra was a good searching tool as much as grep, which is a useful tool of UNIX.","1530-1362","0-7695-3057-5","10.1109/ASPEC.2007.44","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4425863","","Cloning;Software maintenance;Software systems;Costs;Merging;Software engineering;Information analysis;Information science;Maintenance engineering;Technological innovation","public domain software;software maintenance;Unix","code clone analysis;software systems;software maintenance;code fragment;refactoring;simultaneous modification support method;Libra;open source software systems;searching tool;UNIX","","16","","31","IEEE","7 Jan 2008","","","IEEE","IEEE Conferences"
"Toward Efficient Aspect Mining for Linux","D. Zhang; Y. Guo; Y. Wang; X. Chen","Key laboratory of High Confidence Software Technologies, Ministry of Education Institute of Software, School of Electronics Engineering and Computer Science, Peking University, China; Key laboratory of High Confidence Software Technologies, Ministry of Education Institute of Software, School of Electronics Engineering and Computer Science, Peking University, China; Key laboratory of High Confidence Software Technologies, Ministry of Education Institute of Software, School of Electronics Engineering and Computer Science, Peking University, China; Key laboratory of High Confidence Software Technologies, Ministry of Education Institute of Software, School of Electronics Engineering and Computer Science, Peking University, China","14th Asia-Pacific Software Engineering Conference (APSEC'07)","7 Jan 2008","2007","","","191","198","Code implementing a crosscutting concern spreads over many parts of the Linux code. Identifying these code automatically can benefit both the maintainability and evolvability of Linux. In this paper, we present a case study on how to identify aspects in the Linux code. First, we analyze four typical crosscutting concerns in Linux and show how to apply existing mining approaches to identify these concerns. We then propose three new mining approaches and compare their performance with the original methods. Experiments show that the proposed mining approaches can find these concerns more efficiently in Linux.","1530-1362","0-7695-3057-5","10.1109/ASPEC.2007.30","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4425854","","Linux;Open source software;Software engineering;Laboratories;Educational technology;Computer science education;Maintenance engineering;Computer science;Programming profession;Genetic programming","Linux;object-oriented programming;program diagnostics;software maintenance","aspect mining;Linux code;code identification;Linux maintainability;Linux evolvability;aspect identification;crosscutting concerns","","2","","21","IEEE","7 Jan 2008","","","IEEE","IEEE Conferences"
"Co-evolution of test programs and stimuli vectors for testing of embedded peripheral cores","L. Bolzani; E. Sanchez; M. Schillaci; G. Squillero","Dipartimento di Automatica e Informatica, Politecnico di Torino, Italy; Dipartimento di Automatica e Informatica, Politecnico di Torino, Italy; Dipartimento di Automatica e Informatica, Politecnico di Torino, Italy; Dipartimento di Automatica e Informatica, Politecnico di Torino, Italy","2007 IEEE Congress on Evolutionary Computation","7 Jan 2008","2007","","","3474","3481","Research community has not investigated as deeply as necessary the test generation problem of peripheral modules inside a system-on-a-chip (SoC), yet. Testing process for a peripheral core requires two distinct but highly correlated tasks: peripheral configuration and peripheral exercising. The configuration task is usually performed by an assembly program executed by the microprocessor with the SoC; whereas peripheral exercising directly concerns to the use of the device, which may be activated by both the executed program and a carefully devised set of external stimuli. When embedded in a SoC, peripheral cores introduce new issues for their testing. In this paper an automatic approach able to co-evolve assembly programs and stimuli sets for peripheral cores embedded in a SoC is described. The presented approach is based on an evolutionary algorithm that exploits high-level simulation and gathers coverage metrics information to produce the test sets. The proposed method considerably reduces the required efforts to produce a suitable test set with respect to the previous approaches, broadening its applicability and increasing its usefulness.","1941-0026","978-1-4244-1339-3","10.1109/CEC.2007.4424922","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4424922","","Testing;Evolutionary computation;Linear discriminant analysis","automatic test software;embedded systems;evolutionary computation;logic testing;microprocessor chips;system-on-chip","stimuli vector;embedded peripheral core testing;system-on-chip;peripheral configuration;peripheral exercising;assembly program;microprocessor;evolutionary algorithm;high-level simulation;coverage metrics information","","4","","16","IEEE","7 Jan 2008","","","IEEE","IEEE Conferences"
"Clone Detection via Structural Abstraction","W. S. Evans; C. W. Fraser; F. Ma","Department of Computer Science, University of British Columbia, Vancouver, BC, Canada; Microsoft Research Limited, India; Microsoft, Redmond, WA, USA","14th Working Conference on Reverse Engineering (WCRE 2007)","10 Dec 2007","2007","","","150","159","This paper describes the design, implementation, and application of a new algorithm to detect cloned code. It operates on the abstract syntax trees formed by many compilers as an intermediate representation. It extends prior work by identifying clones even when arbitrary subtrees have been changed. On a 440,000-line code corpus, 20-50% of the clones it detected were missed by previous methods. The method also identifies cloning in declarations, so it is somewhat more general than conventional procedural abstraction.","2375-5369","978-0-7695-3034-5","10.1109/WCRE.2007.15","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4400161","","Cloning;Detectors;Assembly;Tree graphs;Programming profession;Algorithm design and analysis;Object detection;Pattern matching;Functional programming;Computer science","abstract data types;Java;program compilers;program diagnostics;tree data structures","cloned code detection algorithm;structural abstraction;abstract syntax trees;program compilers;Java","","19","","27","IEEE","10 Dec 2007","","","IEEE","IEEE Conferences"
"Extending the Reflexion Method for Consolidating Software Variants into Product Lines","P. Frenzel; R. Koschke; A. P. J. Breu; K. Angstmann","University of Brethemen, Germany; University of Brethemen, Germany; Robert Bosch GmbH, Germany; Robert Bosch GmbH, Germany","14th Working Conference on Reverse Engineering (WCRE 2007)","10 Dec 2007","2007","","","160","169","Software variants emerge from ad-hoc copying in- the-large with adaptations to a specific context. As the number of variants increases, maintaining such software variants becomes more and more difficult and expensive. In contrast to such ad-hoc reuse, software product lines offer organized ways of reuse, taking advantage of similarities of different products. To re-gain control, software variants may be consolidated as organized software product lines. In this paper, we describe a method and supporting tools to compare software variants at the architectural level extending the reflexion method to software variants. Murphy's reflexion method allows one to reconstruct the module view, a static architectural view describing the static components, their interfaces and dependencies and their grouping as layers and subsystems. The method consists of the specification of the module view and the mapping of implementation components onto the module view. An automatic analysis determines differences between the module view and its implementation. We extend the reflexion method from single systems to software variants. Because software variants share a very large amount of code, we use clone detection techniques to identify corresponding implementation components between variants. The correspondence is then used to transfer as much of the mapping for the analyzed variants to the next variant to be analyzed.","2375-5369","978-0-7695-3034-5","10.1109/WCRE.2007.28","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4400162","","Cloning;Computer architecture;Software maintenance;Software tools;Software engineering;Software systems;Asset management;Software development management;Product development;Wrapping","product development;software architecture;software reusability","software variant;Murphy reflexion method;software product line;ad-hoc reuse;software architecture;clone detection technique","","20","1","27","IEEE","10 Dec 2007","","","IEEE","IEEE Conferences"
"A Study of Consistent and Inconsistent Changes to Code Clones","J. Krinke","Fern Universität, Hagen, Germany","14th Working Conference on Reverse Engineering (WCRE 2007)","10 Dec 2007","2007","","","170","178","Code cloning is regarded as a threat to software maintenance, because it is generally assumed that a change to a code clone usually has to be applied to the other clones of the clone group as well. However, there exists little empirical data that supports this assumption. This paper presents a study on the changes applied to code clones in open source software systems based on the changes between versions of the system. It is analyzed if changes to code clones are consistent to all code clones of a clone group or not. The results show that usually half of the changes to code clone groups are inconsistent changes. Moreover, the study observes that when there are inconsistent changes to a code clone group in a near version, it is rarely the case that there are additional changes in later versions such that the code clone group then has only consistent changes.","2375-5369","978-0-7695-3034-5","10.1109/WCRE.2007.7","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4400163","","Cloning;Software maintenance;Open source software;Computer bugs;Software systems;Programming profession;Costs","configuration management;public domain software;software maintenance","inconsistent changes;code cloning;software maintenance;open source software systems;system versions","","105","","24","IEEE","10 Dec 2007","","","IEEE","IEEE Conferences"
"Object-Oriented Similarity Measures for Semantic Web Service Matchmaking","G. Meditskos; N. Bassiliades","Aristotle University of Thessaloniki, Greece; Aristotle University of Thessaloniki, Greece","Fifth European Conference on Web Services (ECOWS'07)","10 Dec 2007","2007","","","57","66","The semantic annotation of Web services capabilities with ontological information aims at providing the necessary infrastructure for facilitating efficient and accurate service discovery. The main idea is to apply reasoning techniques over semantically enhanced Web service requests and advertisements in order to determine Web services that meet certain requirements. In this paper we present our work for introducing similarity measures inspired from the domain of Object-Oriented paradigm for ontology concept matching. Our work focuses on the utilization of such measures over an Object-Oriented schema that is created through mapping rules of OWL constructs and semantics into the Object-Oriented model. The goal of the approach is to combine the Object-Oriented representation of the information and the reasoning over OWL semantics in order to enhance the retrieval of semantically relevant, to some criteria, Web services.","","978-0-7695-3044-4","10.1109/ECOWS.2007.10","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4399735","","Semantic Web;Web services;Ontologies;OWL;Object oriented modeling;Information retrieval;Clustering algorithms;Web and internet services;Automation;Search engines","","","","10","","23","IEEE","10 Dec 2007","","","IEEE","IEEE Conferences"
"Trust and Security in RFID-Based Product Authentication Systems","M. O. Lehtonen; F. Michahelles; E. Fleisch","Swiss Federal Institute of Technology, Information Management, ETH Zurich, Zurich, Switzerland; Swiss Federal Institute of Technology, Information Management, ETH Zurich, Zurich, Switzerland; Swiss Federal Institute of Technology, Information Management, ETH Zurich, Zurich, Switzerland","IEEE Systems Journal","27 Nov 2007","2007","1","2","129","144"," Product authentication is needed to detect counterfeit products and to prevent them from entering the distribution channels of genuine products. Security is a critical property of product authentication systems. In this paper, we study trust and security in RFID-based product authentication systems. We first present a formal definition for product authentication process and then derive the general chain of trust as well as functional and nonfunctional security requirements for product authentication. Most of the scientific literature that covers the topic focuses on cryptographic tag authentication only. This paper, however, provides a broader view including also other known approaches, most notably location-based authentication. To derive the functional security requirements, we employ the concept of misuse cases that extends the use case paradigm well known in the field of requirements engineering. We argue that the level of security of any RFID-based product authentication application is determined by how it fulfills the derived set of functional and nonfunctional requirements. The security of different RFID-based product authentication approaches is analyzed. To study how RFID supports secure product authentication in practice, we investigate how the current EPC standards conform to the functional security requirements of product authentication and show how the unaddressed requirements could be fulfilled. The benefits of implementing a service that detects the cloned tags in the level of the network's core services are identified. ","1937-9234","","10.1109/JSYST.2007.909820","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4383013","Product authentication;product codes;radio frequency identification (RFID);security;system analysis and design","Security;Authentication;Radiofrequency identification;Counterfeiting;Information management;Supply chains;Europe;Cryptography;Product codes;System analysis and design","message authentication;radiofrequency identification;systems analysis","trust;RFID-based product authentication system;counterfeit product;security requirement;location-based authentication;requirements engineering;nonfunctional requirements;EPC standard;product code;system analysis;system design","","46","1","61","IEEE","27 Nov 2007","","","IEEE","IEEE Journals"
"Software Evolvability: An Ecosystem Point of View","L. Yu; S. Ramaswamy; J. Bush","Computer Science and Informatics, Indiana University, South Bend, IN, USA; Computer Science Department, University of Arkansas, Little Rock, Little Rock, AR, USA; Biology Department, University of Arkansas, Little Rock, Little Rock, AR, USA","Third International IEEE Workshop on Software Evolvability 2007","12 Nov 2007","2007","","","75","80","Software systems need to evolve to adapt to either a new environment or a new requirement. This position paper discusses the evolution of a software system from the viewpoint of an ecosystem and asserts that the evolution of a software system is not a standalone process but an aggregate process of other related software systems that forms a software ecosystem. This paper describes several of our ongoing projects in studying different types of symbiotic relationships between software systems and their effects on software evolution.","","978-0-7695-3002-4","10.1109/SE.2007.8","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4383101","","Ecosystems;Software systems;Symbiosis;Evolution (biology);Linux;Organisms;Computer science;USA Councils;Operating systems;Conferences","ecology;evolution (biological);software engineering","software evolvability;ecosystem;aggregate process;symbiotic relationships","","3","","21","IEEE","12 Nov 2007","","","IEEE","IEEE Conferences"
"SQL-Injection Security Evolution Analysis in PHP","E. Merlo; D. Letarte; G. Antoniol","Department of Computer Engineering, École Polytechnique, Centreville, QUE, Canada; Department of Computer Engineering, École Polytechnique, Centreville, QUE, Canada; Department of Computer Engineering, École Polytechnique, Centreville, QUE, Canada","2007 9th IEEE International Workshop on Web Site Evolution","12 Nov 2007","2007","","","45","49","Web sites are often a mixture of static sites and programs that integrate relational databases as a back-end. Software that implements Web sites continuously evolve to meet ever-changing user needs. As a Web sites evolve, new versions of programs, interactions and functionalities are added and existing ones are removed or modified. Web sites require configuration and programming attention to assure security, confidentiality, and trustiness of the published information. During evolution of Web software, from one version to the next one, security flaws may be introduced, corrected, or ignored. This paper presents an investigation of the evolution of security vulnerabilities as detected by propagating and combining granted authorization levels along an inter-procedural control flow graph (CFG) together with required security levels for DB accesses with respect to SQL-injection attacks. The paper reports results about experiments performed on 31 versions of phpBB, that is a publicly available bulletin board written in PHP, version 1.0.0 (9547 LOC) to version 2.0.22 (40663 LOC) have been considered as a case study. Results show that the vulnerability analysis can be used to observe and monitor the evolution of security vulnerabilities in subsequent versions of the same software package. Suggestions for further research are also presented.","1550-4441","978-1-4244-1450-5","10.1109/WSE.2007.4380243","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4380243","","Authorization;Data security;Information security;Application software;Lab-on-a-chip;Runtime;Pattern analysis;Computer security;Relational databases;Flow graphs","authorisation;configuration management;flowcharting;Internet;relational databases;software prototyping;SQL;Web sites","SQL-injection security vulnerability evolution analysis;PHP;Web sites;relational database access;Web software evolution;authorization level;inter-procedural control flow graph;SQL-injection attack;publicly-available bulletin board;software package","","4","","26","IEEE","12 Nov 2007","","","IEEE","IEEE Conferences"
"Improving the Usability of E-Commerce Applications using Business Processes","Y. Zou; Q. Zhang; X. Zhao","Department of Electrical and Computer Engineering, Queen''s University Belfast, Kingston, ONT, Canada; David R. Cheriton School of Computer Science, University of Waterloo, Waterloo, ONT, Canada; Department of Electrical and Computer Engineering, Queen''s University Belfast, Kingston, ONT, Canada","IEEE Transactions on Software Engineering","5 Nov 2007","2007","33","12","837","855","E-commerce applications automate many daily business activities. Users interact with e-commerce applications through menu-driven User Interface (Ul) components such as toolbars, dialogs, and windows. However, the tremendous number of functionalities may overwhelm the users. Users struggle to locate the appropriate Ul components to accomplish the tasks required by business processes. In this paper, we enhance e-commerce applications by improving their usability using the knowledge embedded in business process definitions. Our improved application provides contextual information to fulfill each business task. The improved application guides users through the various tasks in a step-by-step fashion. Through a controlled experiment, we demonstrate that our improved application offers a better usability experience for novice users by giving them more guidance and reducing the time needed to locate the next Ul component in a complex Ul.","1939-3520","","10.1109/TSE.2007.70709","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4359465","Graphical User Interface;User Interface Reengineering;Business Process;Process Definition;and Usability;Graphical User Interface;User Interface Reengineering;Business Process;Process Definition;and Usability","Usability;Application software;Books;User interfaces;Business process re-engineering;Computer architecture;Navigation;Computer Society;Credit cards;Printing","electronic commerce;graphical user interfaces;user interface management systems","e-commerce application usability;business process task;menu-driven user interface component;contextual information","","12","3","74","IEEE","5 Nov 2007","","","IEEE","IEEE Journals"
"A Framework for Studying Clones In Large Software Systems","Z. M. Jiang; A. E. Hassan","University of Victoria, Victoria, BC, Canada; University of Victoria, Victoria, BC, Canada","Seventh IEEE International Working Conference on Source Code Analysis and Manipulation (SCAM 2007)","29 Oct 2007","2007","","","203","212","Clones are code segments that have been created by copying-and-pasting from other code segments. Clones occur often in large software systems. It is reported that 5 to 50% of the source code of a large software system is cloned. A major challenge when studying code cloning in large software systems is handling the large amount of clone candidates produced by leading edge clone detection tools. For example, the CCFinder, clone detection tool, produces over 7 million pairs of clone candidates for the Linux kernel (which consists of over 4MLOC). Moreover, the output of clone detection tools grows rapidly as a software system evolves. Researchers and developers need tools to help them study the large amount of clone data in order to better understand the clone phenomena in large systems. In this paper, we propose a data mining framework to help researchers cope with the large amount of data produced by clone detection tools. We propose techniques to reduce, abstract and highlight the most interesting data produced by clone detection tools. Our framework also introduces a visualization tool which allows users to query and explore clone data at various abstraction levels. We demonstrate our framework on a case study of the clone phenomena in the Linux kernel.","","978-0-7695-2880-9","10.1109/SCAM.2007.19","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4362914","","Cloning;Software systems;Linux;Kernel;Data mining;Data visualization","data mining;data visualisation;Linux","large software system;source code segmentation;edge clone detection tool;Linux kernel;data mining;data visualization tool","","21","","33","IEEE","29 Oct 2007","","","IEEE","IEEE Conferences"
"Fast Approximate Matching of Programs for Protecting Libre/Open Source Software by Using Spatial Indexes","A. J. M. Molina; T. Shinohara","Department of Artificial Intelligence, Kyushu Institute of Technology, Kawazu, Japan; Department of Artificial Intelligence, Kyushu Institute of Technology, Kawazu, Japan","Seventh IEEE International Working Conference on Source Code Analysis and Manipulation (SCAM 2007)","29 Oct 2007","2007","","","111","122","To encourage open source/libre software development, it is desirable to have tools that can help to identify open source license violations. This paper describes the implementation of a tool that matches open source programs embedded inside pirate programs. The problem of binary program matching can be approximated by analyzing the similarity of program fragments generated from low-level instructions. These fragments are syntax trees that can be compared by using a tree distance function. Tree distance functions are generally very costly. Sequentially calculating the similarities of fragments with them becomes prohibitively expensive. In this paper we experimentally demonstrate how a spatial index can be used to substantially increase matching performance. These techniques allowed us to do exhaustive experiments that confirmed previous results on the subject. The paper also introduces the novel idea of using information retrieval techniques for calculating the similarity of bags of program fragments. It is possible to identify programs even when they are heavily obfuscated with the innovative approach described here.","","978-0-7695-2880-9","10.1109/SCAM.2007.15","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4362903","","Protection;Open source software;Spatial indexes;Licenses;Spatial databases;Information retrieval;Data mining;Fingerprint recognition;Nearest neighbor searches;Artificial intelligence","information retrieval;public domain software;security of data","program fast approximate matching;libre software protection;open source software protection;spatial indexes;software tools;open source license violations;binary program matching;program fragment analysis;low-level instructions;syntax trees;tree distance function;information retrieval;program identification","","","3","48","IEEE","29 Oct 2007","","","IEEE","IEEE Conferences"
"Relating the Evolution of Design Patterns and Crosscutting Concerns","L. Aversano; L. Cerulo; M. D. Penta","RCOST 'Research Centre on Software Technology, University of Sannio, Benevento, Italy; RCOST 'Research Centre on Software Technology, University of Sannio, Benevento, Italy; RCOST 'Research Centre on Software Technology, University of Sannio, Benevento, Italy","Seventh IEEE International Working Conference on Source Code Analysis and Manipulation (SCAM 2007)","29 Oct 2007","2007","","","180","192","Crosscutting concerns consist in software system features having the implementation spread across modules as tangled and scattered code. In many cases, these crosscutting concerns represent design pattern clients, i.e., invocations to pattern features. When a design pattern evolves, this can cause the addition or the change of scattered and tangled code, which contributes to the evolution of the crosscutting concern. This paper empirically analyzes the relationship between design pattern evolution and the changes in the induced crosscutting concerns. Specifically, the paper investigates to what extent the crosscutting concern co-changes with the pattern, whether there is a relationship between the type of change and the induced crosscutting change, and whether different patterns induce different amount of crosscutting. The paper reports results from the analysis of Tomcat and JHotDraw evolution.","","978-0-7695-2880-9","10.1109/SCAM.2007.21","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4362912","Software Evolution;Mining Software;Repositories;Design Patterns;Crosscutting Concerns;Empirical Study.","Scattering;Pattern analysis;Software systems;Data structures;Resilience;Software design;Concrete;Open source software;Interference;Object oriented modeling","object-oriented programming;software prototyping","design pattern evolution;crosscutting concerns;pattern features;Tomcat;JHotDraw","","7","","31","IEEE","29 Oct 2007","","","IEEE","IEEE Conferences"
"Toward an Implementation of the ""Form Template Method"" Refactoring","N. Juillerat; B. Hirsbrunner","University of Freiburg, Switzerland; University of Freiburg, Switzerland","Seventh IEEE International Working Conference on Source Code Analysis and Manipulation (SCAM 2007)","29 Oct 2007","2007","","","81","90","This paper presents an implementation of the ""form template method"" refactoring. This transformation has not been automated yet, but has many similarities with other transformations such as clone detection and removal or method extraction. Forming a template method is a difficult process because it has to deal with code statements directly. Few abstractions and algorithms have been investigated yet, compared to transformations dealing with higher level aspects such as the classes, methods, fields and their relations. We present a new algorithm that performs this transformation in a semi-automated way on Java programs. We state the difficulties inherent to this transformation and propose solutions to handle them.","","978-0-7695-2880-9","10.1109/SCAM.2007.11","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4362900","","Cloning;Java;Software engineering;Entropy;Computer architecture;Degradation;Counting circuits;Standards development;Concrete","Java;object-oriented programming;software maintenance","form template method refactoring;clone detection;method extraction;code statements;classes;methods;fields;Java programs","","15","","18","IEEE","29 Oct 2007","","","IEEE","IEEE Conferences"
"On the Detection of Clones in Sensor Networks Using Random Key Predistribution","R. Brooks; P. Y. Govindaraju; M. Pirretti; N. Vijaykrishnan; M. T. Kandemir","Holcombe Department of Electrical and Computer Engineering, Clemson University, Clemson, SC, USA; Holcombe Department of Electrical and Computer Engineering, Clemson University, Clemson, SC, USA; Department of Computer Science and Engineering, Pennsylvania State University, University Park, PA, USA; Department of Computer Science and Engineering, Pennsylvania State University, University Park, PA, USA; Department of Computer Science and Engineering, Pennsylvania State University, University Park, PA, USA","IEEE Transactions on Systems, Man, and Cybernetics, Part C (Applications and Reviews)","22 Oct 2007","2007","37","6","1246","1258","Random key predistribution security schemes are well suited for use in sensor networks due to their low overhead. However, the security of a network using predistributed keys can be compromised by cloning attacks. In this attack, an adversary breaks into a sensor node, reprograms it, and inserts several copies of the node back into the sensor network. Cloning gives the adversary an easy way to build an army of malicious nodes that can cripple the sensor network. In this paper, we propose an algorithm that a sensor network can use to detect the presence of clones. Keys that are present on the cloned nodes are detected by looking at how often they are used to authenticate nodes in the network. Simulations verify that the proposed method accurately detects the presence of clones in the system and supports their removal. We quantify the extent of false positives and false negatives in the clone detection process.","1558-2442","","10.1109/TSMCC.2007.905824","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4343983","Clone detection;distributed systems;network security;sensor networks","Cloning;Peer to peer computing;Hardware;Costs;Elliptic curve cryptography;Sensor systems;Wireless sensor networks;Communication system security;Monitoring;Operating systems","cryptography;telecommunication security;wireless sensor networks","clones detection;sensor networks;random key predistribution;network security schemes;cloning attacks;clones removal","","84","","22","IEEE","22 Oct 2007","","","IEEE","IEEE Journals"
"On Evaluating Aspect Mining Techniques","G. S. Cojocar; G. Serban","Department of Computer Science, Babes Bolyai University, Cluj-Napoca, Romania; Department of Computer Science, Babes Bolyai University, Cluj-Napoca, Romania","2007 IEEE International Conference on Intelligent Computer Communication and Processing","22 Oct 2007","2007","","","217","224","Many aspect mining techniques have already been proposed, even if aspect mining is a relatively new research domain. That is why the necessity to evaluate and to compare them has emerged. In this paper we aim to evaluate a part of the existing aspect mining techniques using a new set of evaluation measures. The possibility to evaluate aspect mining techniques and the problems encountered are discussed. A comparative analysis of the considered techniques is also provided.","","978-1-4244-1491-8","10.1109/ICCP.2007.4352163","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4352163","","Computer science;Scattering;Software systems;Software engineering;Data analysis;Particle measurements","object-oriented programming;software maintenance","aspect mining techniques;identify crosscutting concerns;software systems;code scattering;code tangling;aspect oriented programming","","","","34","IEEE","22 Oct 2007","","","IEEE","IEEE Conferences"
