"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Keynote speakers","",,"12th Working Conference on Reverse Engineering (WCRE'05)","3 Jan 2006","2005","","","xv","xvii","Provides an abstract for each of the keynote presentations and may include a brief professional biography of each","2375-5369","0-7695-2474-5","10.1109/WCRE.2005.20","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1566140","","","","","","","","","IEEE","3 Jan 2006","","","IEEE","IEEE Conferences"
"Beyond templates: a study of clones in the STL and some general implications","H. A. Basit; D. C. Rajapakse; S. Jarzabek","Department of Computer Science, National University of Singapore; Department of Computer Science, National University of Singapore, Singapore; Department of Computer Science, National University of Singapore, Singapore","Proceedings. 27th International Conference on Software Engineering, 2005. ICSE 2005.","19 Dec 2005","2005","","","451","459","Templates (or generics) help us write compact, generic code, which aids both reuse and maintenance. The STL is a powerful example of how templates help achieve these goals. Still, our study of the STL revealed substantial, and in our opinion, counter-productive repetitions (so-called clones) across groups of similar class or function templates. Clones occurred, as variations across these similar program structures were irregular and could not be unified by suitable template parameters in a natural way. We encountered similar problems in other class libraries as well as in application programs, written in a range of programming languages. In the paper, we present quantitative and qualitative results from our study. We argue that the difficulties we encountered affect programs in general. We present a solution that can treat such template-unfriendly cases of redundancies at the meta-level, complementing and extending the power of language features, such as templates, in areas of generic programming.","1558-1225","1-59593-963-2","10.1109/ICSE.2005.1553588","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1553588","","Cloning;Java;Software maintenance;Computer science;Software engineering;Software libraries;Software design;Permission;Computer languages;Software reusability","software maintenance;software reusability;software libraries","STL;software maintenance;program clones;meta-programming","","2","","30","","19 Dec 2005","","","IEEE","IEEE Conferences"
"Using structural context to recommend source code examples","R. Holmes; G. C. Murphy","Department of Computer Science, University of British Columbia, Vancouver, BC, Canada; Department of Computer Science, University of British Columbia, Vancouver, BC, Canada","Proceedings. 27th International Conference on Software Engineering, 2005. ICSE 2005.","19 Dec 2005","2005","","","117","125","When coding to a framework, developers often become stuck, unsure of which class to subclass, which objects to instantiate and which methods to call. Example code that demonstrates the use of the framework can help developers make progress on their task. In this paper, we describe an approach for locating relevant code in an example repository that is based on heuristically matching the structure of the code under development to the example code. Our tool improves on existing approaches in two ways. First, the structural context needed to query the repository is extracted automatically from the code, freeing the developer from learning a query language or from writing their code in a particular style. Second, the repository can be generated easily from existing applications. We demonstrate the utility of this approach by reporting on a case study involving two subjects completing four programming tasks within the Eclipse integrated development environment framework.","1558-1225","1-59593-963-2","10.1109/ICSE.2005.1553554","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1553554","","Database languages;Writing;Permission;Computer science;Utility programs;Programming environments;Programming profession;Software tools;Application software;Protocols","software tools;object-oriented programming","structural context;source code example recommendation;example repository;development environment framework","","48","16","14","","19 Dec 2005","","","IEEE","IEEE Conferences"
"Cloning by accident: an empirical study of source code cloning across software systems","R. Al-Ekram; C. Kapser; R. Holt; M. Godfrey","Software Architecture Group (SWAG), School of Computer Science, University of Waterloo, Canada; Software Architecture Group (SWAG), School of Computer Science, University of Waterloo, Canada; Software Architecture Group (SWAG), School of Computer Science, University of Waterloo, Canada; Software Architecture Group (SWAG), School of Computer Science, University of Waterloo, Canada","2005 International Symposium on Empirical Software Engineering, 2005.","5 Dec 2005","2005","","","10 pp.","","One of the key goals of open source development is the sharing of knowledge, experience, and solutions that pertain to a software system and its problem domain. Source code cloning is one way in which expertise can be reused across systems; cloning is known to have been used in several open source projects, such as the SCSI drivers of the Linux kernel. In this paper, we discuss two case studies in which we performed clone detection on several open source systems within the same domain. In the first case study we examined nine text editors written in C, and in the second study we examined eight X-Windows window managers written in C and C++. To our surprise, we found little evidence of ""true"" cloning activity, but we did notice a significant number of ""accidental"" clones - that is, code fragments that are similar due to the precise protocols they must use when interacting with a given API or set of libraries. We further discuss the nature of ""true"" versus ""accidental"" clones, as well as the details of our case studies.","","0-7803-9507-7","10.1109/ISESE.2005.1541846","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1541846","","Cloning;Accidents;Software systems;Open source software;Linux;Cascading style sheets;Knowledge transfer;Software measurement;Software architecture;Computer science","software reusability;public domain software;text editing;user interfaces","source code cloning;open source development;software system;text editors;X-Windows window manager;accidental clones","","40","","20","IEEE","5 Dec 2005","","","IEEE","IEEE Conferences"
"Improving region selection in dynamic optimization systems","D. Hiniker; K. Hazelwood; M. D. Smith","Microsoft Corporation, USA; University of Virginia, USA; Harvard University, USA","38th Annual IEEE/ACM International Symposium on Microarchitecture (MICRO'05)","5 Dec 2005","2005","","","11 pp.","154","The performance of a dynamic optimization system depends heavily on the code it selects to optimize. Many current systems follow the design of HP Dynamo and select a single interprocedural path, or trace, as the unit of code optimization and code caching. Though this approach to region selection has worked well in practice, we show that it is possible to adapt this basic approach to produce regions with greater locality, less needless code duplication, and fewer profiling counters. In particular, we propose two new region-selection algorithms and evaluate them against Dynamo's selection mechanism, next-executing tail (NET). Our first algorithm, last-executed iteration (LEI), identifies cyclic paths of execution better than NET, improving locality of execution while reducing the size of the code cache. Our second algorithm allows overlapping traces of similar execution frequency to be combined into a single large region. This second technique can be applied to both NET and LEI, and we find that it significantly improves metrics of locality and memory overhead for each.","2379-3155","0-7695-2440-0","10.1109/MICRO.2005.22","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1540955","","Magnetohydrodynamic power generation;Design optimization;Runtime;Tail;Program processors;Counting circuits;Frequency;Virtual machining;Optimizing compilers;Design methodology","cache storage;optimising compilers;program diagnostics","dynamic optimization systems;HP Dynamo;code optimization;code caching;selection mechanism;next-executing tail;last-executed iteration","","24","4","20","IEEE","5 Dec 2005","","","IEEE","IEEE Conferences"
"Reducing instruction fetch cost by packing instructions into register windows","S. Hines; G. Tyson; D. Whalley","Computer Science Department, Florida State University, Tallahassee, FL, USA; Computer Science Department, Florida State University, Tallahassee, FL, USA; Computer Science Department, Florida State University, Tallahassee, FL, USA","38th Annual IEEE/ACM International Symposium on Microarchitecture (MICRO'05)","5 Dec 2005","2005","","","11 pp.","29","Instruction packing is a combination compiler/architectural approach that allows for decreased code size, reduced power consumption and improved performance. The packing is obtained by placing frequently occurring instructions into an instruction register file (IRF). Multiple IRF entries can then be accessed using special packed instructions. Previous IRF efforts focused on using a single 32-entry register file for the duration of an application. This paper presents software and hardware extensions to the IRF supporting multiple instruction register windows to allow a greater number of relevant instructions to be available for packing in each function. Windows are shared among similar functions to reduce the overall costs involved in such an approach. The results indicate that significant improvements in instruction fetch cost can be obtained by using this simple architectural enhancement. We also show that using an IRF with a loop cache, which is also used to reduce energy consumption, results in much less energy consumption than using either feature in isolation.","2379-3155","0-7695-2440-0","10.1109/MICRO.2005.27","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1540945","","Energy consumption;Microarchitecture;Cost function;Logic;Computer science;Registers;Application software;Hardware;Embedded system;Batteries","program compilers;computer architecture;instruction sets;logic circuits;cache storage","instruction fetch cost reduction;register windows;instruction packing;compiler-architectural approach;instruction register file;loop cache","","4","","24","IEEE","5 Dec 2005","","","IEEE","IEEE Conferences"
"Evolving assembly programs: how games help microprocessor validation","F. Corno; E. Sanchez; G. Squillero","Politecnico di Torino, Torino, Italy; Politecnico di Torino, Torino, Italy; Politecnico di Torino, Torino, Italy","IEEE Transactions on Evolutionary Computation","5 Dec 2005","2005","9","6","695","706","Core War is a game where two or more programs, called warriors, are executed in the same memory area by a time-sharing processor. The final goal of each warrior is to crash the others by overwriting them with illegal instructions. The game was popularized by A. K. Dewdney in his Scientific American column in the mid-1980s. In order to automatically devise strong warriors, /spl mu/GP, a test program generation algorithm, was extended with the ability to assimilate existing code and to detect clones; furthermore, a new selection mechanism for promoting diversity independent from fitness calculations was added. The evolved warriors are the first machine-written programs ever able to become King of the Hill (champion) in all four main international Tiny Hills. This paper shows how playing Core War may help generate effective test programs for validation and test of microprocessors. Tackling a more mundane problem, the described techniques are currently being exploited for the automatic completion and refinement of existing test programs. Preliminary experimental results are reported.","1941-0026","","10.1109/TEVC.2005.856207","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1545944","Automatic programming;Core War;evolutionary program generation;games;microprocessor testing","Assembly;Microprocessors;Automatic testing;Circuit testing;Costs;Computer architecture;Silicon;Clocks;Buildings;System-on-a-chip","program assemblers;microcomputers;time-sharing programs;program testing;computer games","evolving assembly programs;microprocessor validation;Core War;time-sharing processor;test program generation algorithm;machine written program","","31","","32","IEEE","5 Dec 2005","","","IEEE","IEEE Journals"
"Refactor conditionals into polymorphism: what's the performance cost of introducing virtual calls?","S. Demeyer","Lab on REengineering (LORE), University of Antwerp, Belgium","21st IEEE International Conference on Software Maintenance (ICSM'05)","21 Nov 2005","2005","","","627","630","The notion of refactoring - transforming the source-code of an object-oriented program without changing its external behavior - has been embraced by many object-oriented software developers as a way to accommodate changing requirements. If applied well, refactoring improves the maintainability of the software. However, it is believed that it does so at the sake of performance. Especially in a C++ context, the introduction of virtual function calls is often blamed for performance reduction because it introduces an extra indirection via the so-called virtual function table. To investigate the performance trade-off involved when introducing virtual functions, we compared the execution time of four benchmark programs which contain large conditionals against refactored versions where the conditionals were replaced by virtual function calls. Depending on the compiler and compiler optimizations being used, we discovered that C++ programs refactored this way often perform faster than their non-refactored counterparts, hence advise programmers not to obfuscate their programs with conditional logic in order to obtain good performance.","1063-6773","0-7695-2368-4","10.1109/ICSM.2005.74","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1510160","","Costs;Software maintenance;Program processors;Logic;Programming profession;Software performance;Optimizing compilers;Software systems;Software reusability;Power generation","object-oriented programming;software maintenance;C++ language;software performance evaluation","conditional refactoring;polymorphism;software performance cost;virtual function call;source-code transformation;object-oriented program;object-oriented software development;software maintainability;C++ program refactoring;virtual function table;compiler optimization","","6","","7","IEEE","21 Nov 2005","","","IEEE","IEEE Conferences"
"Towards experience-based mentoring of evolutionary development","Z. Xing; E. Stroulia","Computing Science Department, University of Alberta, Edmonton, AB, Canada; Computing Science Department, University of Alberta, Edmonton, AB, Canada","21st IEEE International Conference on Software Maintenance (ICSM'05)","21 Nov 2005","2005","","","621","624","Object-oriented software is usually developed through evolutionary processes. To consistently evolve a system, developers have to understand the rationale behind its current design and the evolution trajectory that has led to it. In this paper, we present a method for analyzing the design evolution of object-oriented software systems, for the purpose of providing relevant advice to developers. This method relies on UMLDiff, a heuristic UML-structure differencing algorithm, which, given a sequence of UML class models corresponding to the logical design of a sequence of system code versions, produces a sequence of ""change trees"" that describe the design-level structural changes between subsequent system versions. A set of design-evolution patterns are then analyzed to understand the rationale underlying design decisions that may affect the software system. We demonstrate how the recovered knowledge provides the basis for mentoring the developers on future maintenance activities.","1063-6773","0-7695-2368-4","10.1109/ICSM.2005.95","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1510159","","Employee welfare;Software systems;Unified modeling language;Object oriented modeling;History;Algorithm design and analysis;Documentation;XML;Heuristic algorithms;Pattern analysis","object-oriented programming;object-oriented methods;Unified Modeling Language;software prototyping;software maintenance","experience-based mentoring;evolutionary development;object-oriented software;object-oriented software system design evolution;UMLDiff;UML-structure differencing algorithm;UML class model sequence;design-evolution pattern;software maintenance","","6","","17","IEEE","21 Nov 2005","","","IEEE","IEEE Conferences"
"A case study in refactoring a legacy component for reuse in a product line","R. Kolb; D. Muthig; T. Patzke; K. Yamauchi","Fraunhofer Institute of Experimental Software Engineering (IESE), Kaiserslautern, Germany; Fraunhofer Institute of Experimental Software Engineering (IESE), Kaiserslautern, Germany; Fraunhofer Institute of Experimental Software Engineering (IESE), Kaiserslautern, Germany; Ricoh Company Limited, Minato, Tokyo, Japan","21st IEEE International Conference on Software Maintenance (ICSM'05)","21 Nov 2005","2005","","","369","378","This paper describes activities performed to systematically improve the design and implementation of an existing software component in order to reuse it in a software product line. The activities are embedded in the application of Fraunhofer's PuLSE/spl trade/-DSSA approach for defining the architecture of a new product line. The component under investigation is the so called image memory handler (IMH) which is used in Ricoh's current products of office appliances such as copier machines, printers, and multi-functional peripherals. It is responsible for controlling memory usage and compressing and decompressing image data. Both the improvement of the component's design and implementation are based on a systematic analysis and focused on increasing maintainability and reusability and hence suitability for use in a product line.","1063-6773","0-7695-2368-4","10.1109/ICSM.2005.5","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1510132","","Computer aided software engineering;Software engineering;Computer architecture;Software maintenance;Software reusability;Software performance;Costs;Maintenance engineering;Application software;Home appliances","software reusability;software maintenance;object-oriented programming","legacy component refactoring;software product line;software component;PuLSE/spl trade/-DSSA approach;image memory handler;software reuse","","30","","18","IEEE","21 Nov 2005","","","IEEE","IEEE Conferences"
"The role of refactorings in API evolution","D. Dig; R. Johnson","University of Illinois, Urbana-Champaign, Urbana, IL, USA; University of Illinois, Urbana-Champaign, Urbana, IL, USA","21st IEEE International Conference on Software Maintenance (ICSM'05)","21 Nov 2005","2005","","","389","398","Frameworks and libraries change their APIs. Migrating an application to the new API is tedious and disrupts the development process. Although some tools and ideas have been proposed to solve the evolution of APIs, most updates are done manually. To better understand the requirements for migration tools we studied the API changes of three frameworks and one library. We discovered that the changes that break existing applications are not random, but they tend to fall into particular categories. Over 80% of these changes are refactorings. This suggests that refactoring-based migration tools should be used to update applications.","1063-6773","0-7695-2368-4","10.1109/ICSM.2005.90","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1510134","","Application software;Software libraries;Software maintenance;Programming profession;Computer science;Software systems;Costs;Computer languages;Operating systems","application program interfaces;software prototyping;software libraries;software tools;software maintenance","API evolution;refactoring-based migration tools","","74","","28","IEEE","21 Nov 2005","","","IEEE","IEEE Conferences"
"Improved tool support for the investigation of duplication in software","C. Kapser; M. W. Godfrey","Software Architecture Group (SWAG), School of Computer Science, University of Waterloo, Canada; Software Architecture Group (SWAG), School of Computer Science, University of Waterloo, Canada","21st IEEE International Conference on Software Maintenance (ICSM'05)","21 Nov 2005","2005","","","305","314","Code duplication is a well documented problem in software systems. There has been considerable research into techniques for detecting duplication in software, and there are several effective tools to perform this task. However, a common problem with such tools is that the result set returned can be too large to handle without complementary tool support. The goal of this paper is to describe the criteria for a complete tool that is designed to aid in the comprehension of cloning within a software system. Furthermore, we present a prototype of such a tool and demonstrate the value of its features through a case study on the Apache httpd Web server. For example, in our study we found that a single subsystem comprising only 17% of the system code contained 38.8% of the clones.","1063-6773","0-7695-2368-4","10.1109/ICSM.2005.52","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1510126","","Software tools;Cloning;Software systems;Software prototyping;Filtering;Navigation;Software architecture;Computer science;Software performance;Prototypes","software tools;software maintenance","software duplication;code duplication;software systems cloning;Apache httpd Web server;software tool support","","28","","25","IEEE","21 Nov 2005","","","IEEE","IEEE Conferences"
"A category-theoretic approach to syntactic software merging","N. Niu; S. Easterbrook; M. Sabetzadeh","Department of Computer Science, University of Toronto, Toronto, ONT, Canada; Department of Computer Science, University of Toronto, Toronto, ONT, Canada; Department of Computer Science, University of Toronto, Toronto, ONT, Canada","21st IEEE International Conference on Software Maintenance (ICSM'05)","21 Nov 2005","2005","","","197","206","Software merging is a common and essential activity during the lifespan of large-scale software systems. Traditional textual merge techniques are inadequate for detecting syntactic merge conflicts. In this paper, we propose a domain-independent approach for syntactic software merging that exploits the graph-based structure(s) of programs. We use morphisms between fuzzy graphs to capture the relationships between the structural elements of the programs to be merged, and apply a truth ordering lattice to express inconsistencies and evolutionary properties as we compute the merge. We demonstrate the approach with a three-way consolidation merge in a commercial software system; in particular, we show how analyzing merged call structures can help developers gain a better understanding and control of software evolution.","1063-6773","0-7695-2368-4","10.1109/ICSM.2005.6","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1510116","","Merging;Software systems;Software maintenance;Reverse engineering;Large-scale systems;Lattices;Fuzzy sets;Application software;Computer science;Control systems","configuration management;category theory;software maintenance;graph theory;fuzzy set theory","category-theoretic approach;syntactic software merging;large-scale software system;textual merge techniques;domain-independent approach;graph-based structure;fuzzy graph","","12","3","22","IEEE","21 Nov 2005","","","IEEE","IEEE Conferences"
