"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"TRex - The Refactoring and Metrics Tool for TTCN-3 Test Specifications","P. Baker; D. Evans; J. Grabowski; H. Neukirchen; B. Zeiss","Motorola Research Laboratories, Hampshire, UK; Motorola Research Laboratories, Hampshire, UK; Software Engineering for Distributed Systems Group, Institute for Informatics, University of Göttingen, Gottingen, Germany; Software Engineering for Distributed Systems Group, Institute for Informatics, University of Göttingen, Gottingen, Germany; Software Engineering for Distributed Systems Group, Institute for Informatics, University of Göttingen, Gottingen, Germany","Testing: Academic & Industrial Conference - Practice And Research Techniques (TAIC PART'06)","16 Oct 2006","2006","","","90","94","Comprehensive testing of modern communication systems often requires large and complex test suites which then have to be maintained throughout the system life-cycle. Industrial experience, with those written in the standardised Testing and Test Control Notation (TTCN-3), has shown that this maintenance is a non-trivial task and its burden could be reduced if appropriate tool support existed. To this aim, Motorola has collaborated with the University of G¨ottingen to develop TRex, a TTCN-3 development environment published under the Eclipse Public License, which notably provides suitable metrics and refactorings to enable the assessment and automatic restructuring of test suites. In this paper we present the TRex tool, which will make it far easier to construct and maintain TTCN-3 tests that are concise and optimally balanced with respect to readability, usability, and maintainability.","","0-7695-2672-1","10.1109/TAIC-PART.2006.35","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1691674","","Aerospace testing;System testing;Life testing;Software testing;Usability;Telecommunication standards;Signal processing;Communication industry;Computer industry;Software engineering","formal specification;program testing;software maintenance;software metrics;software process improvement;software quality;telecommunication computing","TRex tool;refactoring tool;metrics tool;TTCN-3 test specification;communication system testing;software maintenance;system life-cycle;standardised testing and test control notation;TTCN-3 development environment;Eclipse Public License;test suite assessment;test suite automatic restructuring;software readability;software usability","","10","","14","IEEE","16 Oct 2006","","","IEEE","IEEE Conferences"
"Tool-Supported Refactoring of Existing Object-Oriented Code into Aspects","D. Binkley; M. Ceccato; M. Harman; F. Ricca; P. Tonella","Loyola College, Baltimore, MD, USA; ITC IRST, Trento, Italy; King''s College, London, UK; ITC IRST, Trento, Italy; ITC IRST, Trento, Italy","IEEE Transactions on Software Engineering","9 Oct 2006","2006","32","9","698","717","Aspect-oriented programming (AOP) provides mechanisms for the separation of crosscutting concerns - functionalities scattered through the system and tangled with the base code. Existing systems are a natural testbed for the AOP approach since they often contain several crosscutting concerns which could not be modularized using traditional programming constructs. This paper presents an automated approach to the problem of migrating systems developed according to the object-oriented programming (OOP) paradigm into aspect-oriented programming (AOP). A simple set of six refactorings has been defined to transform OOP to AOP and has been implemented in the AOP-migrator tool, an Eclipse plug-in. A set of enabling transformations from OOP to OOP complement the initial set of refactorings. The paper presents the results of four case studies, which use the approach to migrate selected crosscutting concerns from medium-sized Java programs (in the range of 10K to 40K lines of code) into equivalent programs in AspectJ. The case study results show the feasibility of the migration and indicate the importance of the enabling transformations as a preprocessing step","1939-3520","","10.1109/TSE.2006.95","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1707668","Aspect-oriented software development;refactoring;program transformation.","Object oriented programming;Scattering;System testing;Automatic programming;Java;Contracts;Software engineering;Automatic control;Costs;Humans","Java;object-oriented programming;program compilers;software quality;software tools","aspect-oriented programming;crosscutting concern;migrating system;object-oriented programming;Java program;AspectJ;tool-supported refactoring;program transformation","","42","1","36","IEEE","9 Oct 2006","","","IEEE","IEEE Journals"
"Experiences with product line development of embedded systems at Testo AG","R. Kolb; I. John; J. Knodel; D. Muthig; U. Haury; G. Meier","Fraunhofer Institute of Experimental Software Engineering (IESE), Kaiserslautern, Germany; Fraunhofer Institute of Experimental Software Engineering (IESE), Kaiserslautern, Germany; Fraunhofer Institute of Experimental Software Engineering (IESE), Kaiserslautern, Germany; Fraunhofer Institute of Experimental Software Engineering (IESE), Kaiserslautern, Germany; Testo AG, Lenzkirch, Germany; Testo AG, Lenzkirch, Germany","10th International Software Product Line Conference (SPLC'06)","11 Sep 2006","2006","","","10 pp.","181","Product line practices are increasingly becoming popular in the domain of embedded software systems. This paper presents results of assessing success, consistency, and quality of Testo's product line of climate and flue gas measurement devices after its construction and the delivery of three commercial products. The results of the assessment showed that the incremental introduction of architecture-centric product line development can be considered successful even though there is no quantifiable reduction of time-to-market as well as development and maintenance costs so far. The success is mainly shown by the ability of Testo to develop more complex products and the satisfaction of the involved developers. A major issue encountered is ensuring the quality of reusable components and the conformance of the products to the architecture during development and maintenance","","0-7695-2599-7","10.1109/SPLINE.2006.1691589","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1691589","","Embedded system;System testing;Software testing;Costs;Investments;Business;Temperature measurement;Software engineering;Embedded software;Flue gases","DP industry;embedded systems;software engineering","product line development;Testo AG;embedded software systems;reusable components quality","","13","","21","IEEE","11 Sep 2006","","","IEEE","IEEE Conferences"
"Software Source Code Correlation","R. Zeidman","Zeidman Consulting, Cupertino, CA, USA","5th IEEE/ACIS International Conference on Computer and Information Science and 1st IEEE/ACIS International Workshop on Component-Based Software Engineering,Software Architecture and Reuse (ICIS-COMSAR'06)","24 Jul 2006","2006","","","383","392","The degree of correlation between the source codes of different software programs is important for uncovering plagiarism, trade secret theft, copyright infringement, and patent infringement. Other uses include locating open source code within a proprietary program and determining common authorship of different programs. Measurement of source code correlation is an important factor in any punitive determination of rights infringement. Existing measures of source code correlation tend to focus on only one or two types of correlation. This paper presents a theoretical basis for a measure of source code correlation predicated on various uses and requirements. The paper also describes a software tool that uses multiple algorithms to determine this correlation measure. At the conclusion the paper compares the results produced by this tool against results produced by other tools when examining a controlled set of correlated source code files and finds that the new tool is more accurate than other tools in determining all types of source code correlation","","0-7695-2613-6","10.1109/ICIS-COMSAR.2006.79","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1652022","","Plagiarism;Logic programming;Software tools;Formal languages;Computer languages;Intellectual property;Open source software;Software algorithms;Software measurement;Reasoning about programs","computer crime;copyright;patents;program diagnostics;software metrics;software tools","software source code correlation measurement;software program;program plagiarism;trade secret theft;copyright infringement;patent infringement;open source code;software tool","","2","3","20","IEEE","24 Jul 2006","","","IEEE","IEEE Conferences"
"Memory-Conscious Reliable Execution on Embedded Chip Multiprocessors","G. Chen; M. Kandemir; I. Kolcu","Department of Computer Science and Engineering, Pennsylvania State University, University Park, PA, USA; Department of Computer Science and Engineering, Pennsylvania State University, University Park, PA, USA; Computation Department, University of Manchester, Institute of Science and Technology, Manchester, UK","International Conference on Dependable Systems and Networks (DSN'06)","10 Jul 2006","2006","","","13","22","Code and data duplication has been identified as one of the important mechanisms for improving reliability. In a chip multiprocessor-based execution environment, while it is possible to hide the overhead of code duplication through parallelism, hiding the memory space overhead incurred by data duplication is more difficult. This paper presents a compiler-directed memory-conscious data duplication scheme that tries to minimize the extra memory space required by duplicate execution. The proposed approach achieves this goal by using the memory locations that hold dead data to store the duplicates of the actively-used data. In this way, instead of using extra memory storage for duplicate elements, we use the existing memory locations to the extent allowed by usage patterns of data. The results collected from our experiments clearly show that the proposed approach saves significant memory space, as compared to a straightforward approach that implements full duplication","2158-3927","0-7695-2607-1","10.1109/DSN.2006.51","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1633491","","Parallel processing;Embedded computing;Optimizing compilers;Computer science;Data engineering;Reliability engineering;Network-on-a-chip;Silicon;Computer architecture;Sun","computer architecture;embedded systems;microprocessor chips;multiprocessing systems;program compilers","memory-conscious reliable execution;code duplication;embedded chip multiprocessor-based execution environment;compiler-directed memory-conscious data duplication scheme;extra memory storage;CMP architecture","","1","","32","IEEE","10 Jul 2006","","","IEEE","IEEE Conferences"
"Measuring, monitoring and controlling software maintenance efforts","M. Zanker; S. Gordea","University of Klagenfurt, Austria; University of Klagenfurt, Austria","Thirteenth International Symposium on Temporal Representation and Reasoning (TIME'06)","26 Jun 2006","2006","","","103","110","Launching a new software product on the market and maximizing the profit obtained from it is already an art considering the high expectations and conflicting requirements of the software market. Product managers have to take tough decisions regarding the product life cycle like choosing the right moment for a new release, modernization or system replacement. Under these conditions they have to continually monitor the time evolution of efforts and costs required for implementing and maintaining the software product. Software tools that are able to assess these activities constitute a great value for those who need to take product management decisions. In this paper we present an approach for measuring and monitoring maintenance efforts by focusing on measurements of coding related activities. We employ data mining techniques for classifying coding related effort and present a preliminary evaluation of using this approach","2332-6468","0-7695-2617-9","10.1109/TIME.2006.21","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1635988","","Software measurement;Monitoring;Software maintenance;Costs;Software engineering;Project management;Knowledge management;Engineering management;Information systems;Art","data mining;product life cycle management;software maintenance;software metrics;system monitoring","software maintenance effort measurment;software maintenance effort monitoring;software maintenance effort control;software product maintenance;product life cycle;software tool;product management decision;data mining","","3","","20","IEEE","26 Jun 2006","","","IEEE","IEEE Conferences"
"Experimental Settings in Program Comprehension: Challenges and Open Issues","G. A. Di Lucca; M. Di Penta","RCOST-Research Centre on Software Technology, University of Sannio, Benevento, Italy; RCOST-Research Centre on Software Technology, University of Sannio, Benevento, Italy","14th IEEE International Conference on Program Comprehension (ICPC'06)","26 Jun 2006","2006","","","229","234","Several approaches to program comprehension have been proposed along the years, ranging from fact extraction to sophisticated visualization tools. In order to effectively assess the benefits of each approach, or to properly compare different techniques, it is necessary to carry out a proper, well-defined experimentation. This work session aims to discuss the main issues in preparing experimental settings related to the evaluation of approaches and tools supporting program comprehension, as well as to promote networking aiming to carry on collaborative experimentations","1092-8138","0-7695-2601-2","10.1109/ICPC.2006.23","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1631125","Empirical studies;program comprehension","Software tools;Visualization;Collaborative tools;Collaborative work;Human factors;Software maintenance;Instruments;Software systems;Performance evaluation;Packaging","program visualisation;reverse engineering;software maintenance","program comprehension;program visualization tool","","5","","11","IEEE","26 Jun 2006","","","IEEE","IEEE Conferences"
"Digging the Development Dust for Refactorings","C. Schofield; B. Tansey; Zhenchang Xing; E. Stroulia","Computing Science Department, University of Alberta, Edmonton, AB, Canada; Computing Science Department, University of Alberta, Edmonton, AB, Canada; Computing Science Department, University of Alberta, Edmonton, AB, Canada; Computing Science Department, University of Alberta, Edmonton, AB, Canada","14th IEEE International Conference on Program Comprehension (ICPC'06)","26 Jun 2006","2006","","","23","34","Software repositories are rich sources of information about the software development process. Mining the information stored in them has been shown to provide interesting insights into the history of the software development and evolution. Several different types of information have been extracted and analyzed from different points of view. However, these types of information have not been sufficiently cross-examined to understand how they might complement each other. In this paper, we present a systematic analysis of four aspects of the software repository of an open source project - source-code metrics, identifiers, return-on-investment estimates, and design differencing - to collect evidence about refactorings that may have happened during the project development. In the context of this case study, we comparatively examine how informative each piece of information is towards understanding the refactoring history of the project and how costly it is to obtain.","1092-8138","0-7695-2601-2","10.1109/ICPC.2006.18","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1631102","","History;Data mining;Information analysis;Open source software;Information resources;Programming;Chaos;Pattern recognition;Algorithm design and analysis;Merging","configuration management;data mining;project management;public domain software;software cost estimation;software metrics;software prototyping;systems re-engineering","software repository;software project development process;information mining;software evolution;open source project;source-code metrics;program identifiers;return-on-investment estimates;software project refactoring history;software cost estimation","","9","","21","IEEE","26 Jun 2006","","","IEEE","IEEE Conferences"
"How Developers Copy","M. Balint; R. Marinescu; T. Girba","LOOSE Research Group, Politehnica University of Timişoara, Romania; Software Composition Group, University of Bern, Switzerland; LOOSE Research Group, Politehnica University of Timişoara, Romania","14th IEEE International Conference on Program Comprehension (ICPC'06)","26 Jun 2006","2006","","","56","68","Copy-paste programming is dangerous as it may lead to hidden dependencies between different parts of the system. Modifying clones is not always straight forward, because we might not know all the places that need modification. This is even more of a problem when several developers need to know about how to change the clones. In this paper, we correlate the code clones with the time of the modification and with the developer that performed the modification to detect patterns of how developers copy from one another. We develop visualization, named clone evolution view, to represent the evolution of the duplicated code. We show the relevance of our approach on several large case studies and we distill our experience in forms of interesting copy patterns","1092-8138","0-7695-2601-2","10.1109/ICPC.2006.25","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1631105","","Cloning;Visualization;Reverse engineering;Computer languages;Shape;Information analysis;Quality assurance;Risk management;Pattern analysis;Displays","program diagnostics;program visualisation;reverse engineering;software maintenance;software prototyping","copy-paste programming;code clone modification;clone evolution view;program visualization;duplicated code evolution","","17","","23","IEEE","26 Jun 2006","","","IEEE","IEEE Conferences"
"Classifying Change Types for Qualifying Change Couplings","B. Fluri; H. C. Gall","S.e.a.l.-software evolution and architecture Laboratory, Department of Informatics, University of Zurich, Switzerland; S.e.a.l.-software evolution and architecture Laboratory, Department of Informatics, University of Zurich, Switzerland","14th IEEE International Conference on Program Comprehension (ICPC'06)","26 Jun 2006","2006","","","35","45","Current change history analysis approaches rely on information provided by versioning systems such as CVS. Therefore, changes are not related to particular source code entities such as classes or methods but rather to text lines added and/or removed. For analyzing whether some change coupling between source code entities is significant or only minor textual adjustments have been checked in, it is essential to reflect the changes to the source code entities. We have developed an approach for analyzing and classifying change types based on code revisions. We can differentiate between several types of changes on the method or class level and assess their significance in terms of the impact of the change types on other source code entities and whether a change may be functionality-modifying or functionality-preserving. We applied our change taxonomy to a case study and found out that in many cases large numbers of lines added and/or deleted are not accompanied by significant changes but small textual adaptations (such as indentation, etc.). Furthermore, our approach allows us to relate all change couplings to the significance of the identified change types. As a result, change couplings between code entities can be qualified and less relevant couplings can be filtered out","1092-8138","0-7695-2601-2","10.1109/ICPC.2006.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1631103","","Taxonomy;History;Information analysis;Computer architecture;Informatics;Aging;Classification tree analysis;Pattern analysis;Programming profession","configuration management;software maintenance;software prototyping;systems re-engineering","change type classification;change couplings;change history analysis;versioning system;source code entity;code revision;functionality-modifying change;functionality-preserving change;change taxonomy","","91","","28","IEEE","26 Jun 2006","","","IEEE","IEEE Conferences"
"Heterogeneous ClustersWith OSCAR: Infrastructure and Administration","E. Focht","NEC High Performance Computing Europe, Stuttgart, Germany","20th International Symposium on High-Performance Computing in an Advanced Collaborative Environment (HPCS'06)","30 May 2006","2006","","","37","37","The paper explains recent changes in the OSCAR [1],[2] infrastructure which extend it to deal with heterogeneous clusters. It discusses design considerations for heterogeneous clusters, sketches the installation procedure and briefly describes administration issues with complex heterogeneous configurations.","1550-5243","0-7695-2582-2","10.1109/HPCS.2006.27","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1628228","","Packaging;Switches;Computer architecture;Resource management;Environmental management;Linux;Operating systems;Monitoring;National electric code;High performance computing","","","","","","6","IEEE","30 May 2006","","","IEEE","IEEE Conferences"
"Modularizing variability and scalability concerns in distributed real-time and embedded systems with modeling tools and component middleware","Gan Deng; D. C. Schmidt; A. Gokhale; A. Nechypurenko","EECS Dept, Vanderbilt University, Nashville, TN, USA; EECS Dept, Vanderbilt University, Nashville, TN, USA; EECS Dept, Vanderbilt University, Nashville, TN, USA; Corporate Technology, Siemens AG, Munich, Germany","Ninth IEEE International Symposium on Object and Component-Oriented Real-Time Distributed Computing (ISORC'06)","15 May 2006","2006","","","8 pp.","","Developing real-time software for large-scale distributed real-time and embedded (DRE) systems is hard due to variabilities that arise from (I) integration with various subsystems based on different programming languages and hardware, OS, middleware platforms, (2) fine tuning the system to satisfy a range of customer requirements, such as various quality-of-service (QoS) properties, and (3) changing functional and QoS properties of the system based on available system resources. This paper describes our experience applying model-driven development (MDD) tools and QoS-enabled component middleware technologies to address domain- and middleware-specific variability challenges in an inventory tracking system, which manages the storage and flow of items in warehouses. Our results show that (I) coherent integration of MDD tools and component middleware can provide a productive software process for developing DRE systems by modularizing and composing variability concerns and (2) significant challenges remain that must be overcome to apply these technologies to a broader range of DRE systems.","2375-5261","0-7695-2561-X","10.1109/ISORC.2006.57","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1630497","Model-Driven Development;Domain-;Specific Modeling Languages;Component Middleware","Scalability;Real time systems;Embedded system;Middleware;Embedded software;Software quality;Large scale integration;Computer languages;Hardware;Quality of service","middleware;object-oriented programming;embedded systems;formal specification;warehouse automation;inventory management","distributed real-time systems;embedded systems;component middleware;large-scale systems;requirement satisfaction;quality of service;model-driven development;domain-specific variability;middleware-specific variability;warehouse inventory tracking system;domain-specific modeling languages","","1","","21","IEEE","15 May 2006","","","IEEE","IEEE Conferences"
"Evaluating software refactoring tool support","E. Mealy; P. Strooper","School of Information Technology and Electrical Engineering, University of Queensland, QLD, Australia; School of Information Technology and Electrical Engineering, University of Queensland, QLD, Australia","Australian Software Engineering Conference (ASWEC'06)","8 May 2006","2006","","","10 pp.","340","Up to 75% of the costs associated with the development of software systems occur post-deployment during maintenance and evolution. Software refactoring is a process that can significantly reduce the costs associated with software evolution. Refactoring is defined as internal modification of source code to improve system quality, without change to observable behaviour. Tool support for software refactoring attempts to further reduce evolution costs by automating manual, error-prone and tedious tasks. Although the process of refactoring is well-defined, tools supporting refactoring do not support the full process. Existing tools suffer from issues associated with the level of automation, the stages of the refactoring process supported or automated, the subset of refactorings that can be applied, and complexity of the supported refactorings. This paper presents a framework for evaluating software refactoring tool support based on the DESMET method. For the DESMET application, a functional analysis of the requirements for supporting software refactoring is used in conjunction with a case study. This evaluation was completed to assess the support provided by six Java refactoring tools and to evaluate the efficacy of using the DESMET method for evaluating refactoring tools.","2377-5408","0-7695-2551-2","10.1109/ASWEC.2006.26","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1615066","","Software tools;Costs;Software systems;Application software;Software engineering;Australia;Automation;Java;Information technology;Functional analysis","software tools;software maintenance;software prototyping;software quality;formal specification;Java","software refactoring tool;software maintenance;software evolution;source code modification;system quality;DESMET method;Java refactoring tool","","19","","26","IEEE","8 May 2006","","","IEEE","IEEE Conferences"
"The value of architecturally significant information extracted from patterns for architecture evaluation: a controlled experiment","M. A. Babar; B. Kitchenham; Piyush Maheshwari","University of New South Wales, Australia; University of New South Wales, Australia; University of New South Wales, Australia","Australian Software Engineering Conference (ASWEC'06)","8 May 2006","2006","","","10 pp.","390","We have developed an approach to identify and capture architecturally significant information from patterns (ASIP), which can be used to improve architecture design and evaluation. Our experimental goal was to evaluate whether the use of the ASIP improves the quality of scenarios developed to evaluate software architecture. Out of 24 subjects 21 were experienced software engineers who had returned to University for a postgraduate studies and remaining 3 were fourth year undergraduate students. All participants were taking a course in software architecture. The participants were randomly assigned to two groups of equal size. Both groups developed scenarios for architecture evaluation. One group (treatment group) was given ASIP information the other (control group) was not. The outcome variable was the quality of the scenarios produced by each participant working individually. The treatment group participants also completed a post-experiment questionnaire. Our results support the hypothesis that ASIP information assists scenario development in the context of architecture evaluation.","2377-5408","0-7695-2551-2","10.1109/ASWEC.2006.52","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1615071","","Data mining;Computer architecture;Application specific processors;Software architecture;Software quality;Australia;Performance analysis;Programming;Concrete;Documentation","software architecture;software performance evaluation;software quality","software architecture evaluation;architecturally significant information from pattern;ASIP information;software architecture design","","1","","25","IEEE","8 May 2006","","","IEEE","IEEE Conferences"
"A Comparative Analysis of Maintainability Approaches for Web Applications","E. Ghosheh; J. Qaddour; M. Kuofie; S. Black","IBM-Global Services, Kansas City, MO, USA; School of Information Technology, Illinois State University, Normal, IL, USA; School of Information Technology, Illinois State University, Normal, IL, USA; School of Business, Computing and Information Management, London South Bank University, London, UK","IEEE International Conference on Computer Systems and Applications, 2006.","18 Apr 2006","2006","","","1155","1158","","2161-5330","1-4244-0211-5","10.1109/AICCSA.2006.205235","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1618500","","Application software;Costs;Software systems;Software maintenance;Measurement units;HTML;Object oriented modeling;Web and internet services;Information technology;Preventive maintenance","","","","9","","28","IEEE","18 Apr 2006","","","IEEE","IEEE Conferences"
"Experiences with multi-threading and dynamic class loading in a Java just-in-time compiler","V. Sundaresan; D. Maier; P. Ramarao; M. Stoodley","IBM Canada Limited, Markham, ONT, Canada; IBM Canada Limited, Markham, ONT, Canada; IBM Canada Limited, Markham, ONT, Canada; IBM Canada Limited, Markham, ONT, Canada","International Symposium on Code Generation and Optimization (CGO'06)","10 Apr 2006","2006","","","11 pp.","97","In this paper, we describe the techniques that have been implemented in the IBM TestaRossa (TR) just-in-time (JIT) compiler to safely perform aggressive code patching and collect accurate profiles in the context of a Java application employing multiple threads and dynamic class loading and unloading. Previous work in these areas either did not account for the synchronization cost of safety or dynamic class loading/unloading effects in a heavily multithreaded program or did not consider how different patching techniques may be required for different platforms where instruction cache coherence guarantees vary. We evaluate the space and time overhead to make our profiling framework correct, showing that privatizing the profiling variables to achieve correctness impacts execution time only minimally but it can grow the stack frames for profiled methods by less than 15% on average for the SPECjvm98 and SPECjbb2000 benchmarks. Since methods are profiled for only a brief time and the stack frames themselves are not large, we do not consider this growth to be prohibitive. The techniques reported in this paper are implemented in the 1.5.0 release of the IBM Developer Kit for Java targeting 12 different processor-operating system platforms.","","0-7695-2499-0","10.1109/CGO.2006.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1611532","","Java;Costs;Testing;Production;Yarn;Program processors;Performance evaluation;Safety;Computer languages;Software design","program compilers;Java;multi-threading;object-oriented programming","multithreading;dynamic class loading;Java just-in-time compiler;IBM TestaRossa just-in-time compiler;aggressive code patching;dynamic class unloading;IBM Developer Kit;processor-operating system platforms","","26","4","15","IEEE","10 Apr 2006","","","IEEE","IEEE Conferences"
"Reconstructing higher level change information from versioning data","F. Van Rysselberghe","Lab On Re-Engineering, University Of Antwerp, Belgium","Conference on Software Maintenance and Reengineering (CSMR'06)","10 Apr 2006","2006","","","3 pp.","333","Change is an essential element of the software development cycle, certainly since systems which do not change, perish. Despite the importance of changes, most evolution studies evaluate the impact of changes by comparing two or more snapshots of a system over time instead of reconstructing and evaluating the actual change operations. Therefore we propose a number of techniques which are capable of reconstructing change-operations from the low-level data stored in versioning systems in order to learn more about the current system as well as the change process. More specifically, we show how these techniques can be used to study the use of move-operations","1534-5351","0-7695-2536-9","10.1109/CSMR.2006.44","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1602390","","Visualization;Software systems;Programming;Data mining;Software maintenance;Application software","configuration management;software maintenance","higher level change information;versioning data;software development cycle;versioning systems","","","","4","IEEE","10 Apr 2006","","","IEEE","IEEE Conferences"
"Static evaluation of software architectures","J. Knodel; M. Lindvall; D. Muthig; M. Naab","Fraunhofer Institute of Experimental Software Engineering (IESE), Kaiserslautern, Germany; Fraunhofer USA슠-슠Center for Experimental Software Engineering, College Park, MD, USA; Fraunhofer Institute of Experimental Software Engineering (IESE), Kaiserslautern, Germany; Fraunhofer Institute of Experimental Software Engineering (IESE), Kaiserslautern, Germany","Conference on Software Maintenance and Reengineering (CSMR'06)","10 Apr 2006","2006","","","10 pp.","294","The software architecture is one of the most crucial artifacts within the lifecycle of a software system. Decisions made at the architectural level directly enable, facilitate, hamper, or interfere with the achievement of business goals, functional and quality requirements. Architecture evaluations play an important role in the development and evolution of software systems since they determine how adequate the architecture is for its intended usage. This paper summarizes our practical experience with using architecture evaluations and gives an overview on when and how static architecture evaluations contribute to architecture development. We identify ten distinct purposes and needs for static architecture evaluations and illustrate them using a set of industrial and academic case studies. In particular, we show how subsequent steps in architecture development are influenced by the results from architecture evaluations","1534-5351","0-7695-2536-9","10.1109/CSMR.2006.53","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1602379","ADORE;architecture;architecture evaluation;product line;PuLSE-DSSA;reverse engineering.","Computer architecture;Software engineering;Reverse engineering;Software architecture;Software systems;Educational institutions;Acoustical engineering;Instruments;Computer industry;Programming","reverse engineering;software architecture;software performance evaluation","software architecture static evaluation;software architecture development;reverse engineering","","45","","28","IEEE","10 Apr 2006","","","IEEE","IEEE Conferences"
"Case studies of visual language based design patterns recovery","G. Costagliola; A. De Lucia; V. Deufemia; C. Gravino; M. Risi","Dipartimento di Matematica e Informatica, Università di Salerno, Fisciano, SA, Italy; Dipartimento di Matematica e Informatica, Università di Salerno, Fisciano, SA, Italy; Dipartimento di Matematica e Informatica, Università di Salerno, Fisciano, SA, Italy; Dipartimento di Matematica e Informatica, Università di Salerno, Fisciano, SA, Italy; Dipartimento di Matematica e Informatica, Università di Salerno, Fisciano, SA, Italy","Conference on Software Maintenance and Reengineering (CSMR'06)","10 Apr 2006","2006","","","10 pp.","174","In this paper, we present case studies of recovering structural design patterns from object-oriented source code. The proposed recovery technique is based on the use of visual language parsing techniques, and is supported by a visual environment automatically produced by a grammar based visual environment generator. We have applied the recovery technique to public-domain programs and libraries obtaining encouraging results. In particular, for the considered software our recovery approach is characterized by higher recall and precision values with respect to other recovery techniques","1534-5351","0-7695-2536-9","10.1109/CSMR.2006.14","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1602368","","Computer aided software engineering;Software libraries;Design engineering;Knowledge engineering;Reverse engineering;Software systems;Data mining;Object oriented modeling;Unified modeling language;Software maintenance","automatic programming;formal languages;object-oriented programming;public domain software;software maintenance;visual languages","structural design patterns recovery;object-oriented source code;visual language parsing techniques;grammar based visual environment generator;public-domain program","","10","","37","IEEE","10 Apr 2006","","","IEEE","IEEE Conferences"
"Detecting move operations in versioning information","F. Van Rysselberghe; M. Rieger; S. Demeyer","Lab On Re-Engineering, University of Antwerp, Belgium; Lab On Re-Engineering, University of Antwerp, Belgium; Lab On Re-Engineering, University of Antwerp, Belgium","Conference on Software Maintenance and Reengineering (CSMR'06)","10 Apr 2006","2006","","","8 pp.","278","Recently, there is an increasing research interest in mining versioning information, i.e. the analysis of the transactions made on version systems to understand how and when a software system evolves. One particular area of interest is the identification of move operations as these are key indicators for refactorings. Unfortunately, there exists no evaluation which identifies the quality (expressed in precision and recall) of the most commonly used detection technique and its underlying principle of name identity. To overcome this problem, the paper compares the precision and recall values of the name-based technique with two alternative techniques, one based on line matching and one based on identifier matching, by means of two case studies. From the results of these studies we conclude that the name-based technique is very precise, yet misses a significant number of move operations (low recall value). To improve the trade-off it is worthwhile to consider the line-based technique since it detects more matches with a slightly worse precision, or to use the number of overlapping identifiers when combined with an additional filter","1534-5351","0-7695-2536-9","10.1109/CSMR.2006.23","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1602378","","Software systems;Degradation;Information analysis;Matched filters;History;Software maintenance","configuration management;software maintenance;software quality","version system;software system;name-based technique;line matching;identifier matching;software refactoring","","4","","25","IEEE","10 Apr 2006","","","IEEE","IEEE Conferences"
