"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Dynamic binary translation and optimization","K. Ebcioglu; E. Altman; M. Gschwind; S. Sathaye","IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA; IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA; IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA; IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA","IEEE Transactions on Computers","7 Aug 2002","2001","50","6","529","548","We describe a VLIW architecture designed specifically as a target for dynamic compilation of an existing instruction set architecture. This design approach offers the simplicity and high performance of statically scheduled architectures, achieves compatibility with an established architecture, and makes use of dynamic adaptation. Thus, the original architecture is implemented using dynamic compilation, a process we refer to as DAISY (Dynamically Architected Instruction Set from Yorktown). The dynamic compiler exploits runtime profile information to optimize translations so as to extract instruction level parallelism. This paper reports different design trade-offs in the DAISY system and their impact on final system performance. The results show high degrees of instruction parallelism with reasonable translation overhead and memory usage.","1557-9956","","10.1109/12.931892","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=931892","","VLIW;Computer architecture;Dynamic scheduling;Parallel processing;Processor scheduling;Hardware;Dynamic compiler;Runtime;Microprocessors;Software performance","parallel architectures;program compilers;instruction sets","dynamic binary translation;optimization;VLIW architecture;dynamic compilation;instruction set architecture;statically scheduled architectures;DAISY;runtime profile;instruction level parallelism;instruction parallelism;memory usage","","92","40","48","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"Maintenance support tools for Java programs: CCFinder and JAAT","T. Kamiya; F. Ohata; K. Kondou; S. Kusumoto; K. Inoue","Graduate School of Engineering Science, Osaka University, Toyonaka, Osaka, Japan; Graduate School of Engineering Science, Osaka University, Toyonaka, Osaka, Japan; Graduate School of Engineering Science, Osaka University, Toyonaka, Osaka, Japan; Graduate School of Engineering Science, Osaka University, Toyonaka, Osaka, Japan; Graduate School of Information Science, Nara Institute of Science and Technology, Japan","Proceedings of the 23rd International Conference on Software Engineering. ICSE 2001","7 Aug 2002","2001","","","837","838","This paper describes two software maintenance support tools, CCFinder (Code Clone Finder) and JAAT (Java Alias Analysis Tool), for Java programs. CCFinder identifies code clones in Java programs, while JAAT executes alias analysis for Java programs.","0270-5257","0-7695-1050-7","10.1109/ICSE.2001.919197","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=919197","","Java;Cloning;Software maintenance;Maintenance engineering;Software systems;Information science;Algorithm design and analysis;Large-scale systems;Detection algorithms;Computer industry","Java;software maintenance;software tools","software maintenance support tools;CCFinder;JAAT;Java programs;code clone identification;alias analysis","","7","","8","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Reengineering analysis of object-oriented systems via duplication analysis","F. Fioravanti; G. Migliarese; P. Nesi","Department of Systems and Informatics, University of Florence, Florence, Italy; Department of Systems and Informatics, University of Florence, Florence, Italy; Department of Systems and Informatics, University of Florence, Florence, Italy","Proceedings of the 23rd International Conference on Software Engineering. ICSE 2001","7 Aug 2002","2001","","","577","586","All software systems, no matter how they are designed, are subject to continuous evolution and maintenance activities to eliminate defects and extend their functionalities. This is particularly true for object-oriented systems, where we may develop different software systems using the same internal library or framework. These systems may evolve in quite different directions in order to cover different functionalities. Typically, there is the need to analyze their evolution in order to redefine the library or framework boundaries. This is a typical problem of software reengineering analysis. In this paper, we describe metrics, based on duplication analysis, that contribute to the process of reengineering analysis of object-oriented systems. These metrics are the basic elements of a reengineering analysis method and tool. Duplication analyses at the file, class and method levels have been performed. A structural analysis using metrics that capture similarities in class structure has been also exploited. In order to identify the best approach for the reengineering analysis of object-oriented systems, a comparison between the two approaches is described. In this paper, a case study based on real cases is presented, in which the results obtained by using a reengineering process with and without the analysis tool are described. The purpose of this study is to discover which method is the most powerful and how much time reduction can be obtained by its use.","0270-5257","0-7695-1050-7","10.1109/ICSE.2001.919132","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=919132","","Cloning;Software systems;Software libraries;Performance analysis;Informatics;Functional programming;Genetic programming;Object oriented programming;Software performance;Application software","object-oriented programming;systems re-engineering;software maintenance;object-oriented methods;software metrics","software reengineering analysis;object-oriented systems;code duplication analysis;software evolution;software maintenance;software defect elimination;software functionality extension;internal libraries;frameworks;software metrics;file-level analysis;class-level analysis;method-level analysis;structural analysis;class structure similarities;case study;time reduction;clone detection","","5","","14","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Case study: extreme programming in a university environment","M. M. Muller; W. F. Tichy","Computer Science Department, Universitat Karlsruhe, Karlsruhe, Germany; Computer Science Department, Universitat Karlsruhe, Karlsruhe, Germany","Proceedings of the 23rd International Conference on Software Engineering. ICSE 2001","7 Aug 2002","2001","","","537","544","Extreme programming (XP) is a new and controversial software process for small teams. A practical training course at the University of Karlsruhe led to the following observations about the key practices of XP. First, it is unclear how to reap the potential benefits of pair programming, although pair programming produces high-quality code. Second, designing in small increments appears to be problematic but ensures rapid feedback about the code. Third, while automated testing is helpful, writing test cases before coding is a challenge. Last, it is difficult to implement XP without coaching. This paper also provides some guidelines for those starting out with XP.","0270-5257","0-7695-1050-7","10.1109/ICSE.2001.919128","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=919128","","Computer aided software engineering;Writing;Programming;Documentation;Automatic testing;Computer science;Feedback;Guidelines;Software engineering;Inspection","programming;training;computer science education;educational courses;program testing","extreme programming;case study;software process;small teams;training course;Karlsruhe University;pair programming;high-quality code;incremental design;feedback;automated testing;test case writing;coaching","","49","","10","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Generation of minimal size code for schedule graphs","C. Passerone; Y. Watanabe; L. Lavagno","Politecnico di Turino, Italy; Cadence Design Systems, Inc., USA; Università degli Studi di Udine, Italy","Proceedings Design, Automation and Test in Europe. Conference and Exhibition 2001","7 Aug 2002","2001","","","668","673","This paper proposes a procedure for minimizing the code size of sequential programs for reactive systems. It identifies repeated code segments (a generalization of basic blocks to directed rooted trees) and finds a minimal covering of the input control flow graphs with code segments. The segments are disjunct, i.e. no two segments have the same code in common. The program is minimal in the sense that the number of code segments is minimum under the property of disjunction for the given control flow specification. The procedure makes no assumption on the target processor architecture, and is meant to be used between task synthesis algorithms from a concurrent specification and a standard compiler for the target architecture. It is aimed at optimizing the size of very large, automatically generated flat code, and extends dramatically the scope of classical common sub-expression identification techniques. The potential effectiveness of the proposed approach is demonstrated through preliminary experiments.","1530-1591","0-7695-0993-2","10.1109/DATE.2001.915096","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=915096","","Productivity;Embedded system;Tree graphs;Automatic control;Hardware;Software performance;Software quality;Application software;Design methodology;Programming","data flow graphs;scheduling;software engineering;minimisation","minimal size code;schedule graphs;sequential programs;reactive systems;repeated code segments;directed rooted trees;input control flow graphs;code segments;disjunction;control flow specification;concurrent specification;standard compiler;target architectur;automatically generated flat code","","1","","8","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Detecting design flaws via metrics in object-oriented systems","R. Marinescu","Department of Computer Science, Politehnica University of Timişoara, Timisoara, Romania","Proceedings 39th International Conference and Exhibition on Technology of Object-Oriented Languages and Systems. TOOLS 39","7 Aug 2002","2001","","","173","182","The industry is nowadays confronted with large-scale monolithic and inflexible object-oriented software. Because of their high business value, these legacy systems must be re-engineered. One of the important issues in re-engineering is the detection and location of design flaws, which prevent the efficient maintenance and further development of the system. In this paper, we present a metrics-based approach for detecting design problems, and we describe two concrete techniques for the detection of two well-known design flaws found in the literature. We apply our technique to an industrial case study and discuss the findings. The proposed technique indeed found real flaws in the system and the experiment suggests that, based on the same approach, further detection techniques for other common design flaws could be defined.","1530-2067","0-7695-1251-8","10.1109/TOOLS.2001.941671","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=941671","","Computer industry;Concrete;Software systems;Computer science;Large-scale systems;Vents;Encapsulation;Power generation economics;Employment;Intelligent systems","object-oriented programming;systems re-engineering;software metrics;program diagnostics","software design flaw detection;software metrics;object-oriented systems;business value;legacy systems reengineering;software maintenance;industrial case study;design problem detection;system development","","39","","12","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Using design patterns and constraints to automate the detection and correction of inter-class design defects","Y. . -G. Gueheneuc; H. Albin-Amiot","École des Mines de Nantes, Nantes, France; École des Mines de Nantes, Nantes, France","Proceedings 39th International Conference and Exhibition on Technology of Object-Oriented Languages and Systems. TOOLS 39","7 Aug 2002","2001","","","296","305","Developing code free of defects is a major concern for the object oriented software community. The authors classify design defects as those within classes (intra-class), those among classes (inter-classes), and those of semantic nature (behavioral). Then, we introduce guidelines to automate the detection and correction of inter-class design defects. We assume that design patterns embody good architectural solutions and that a group of entities with organization similar, but not equal, to a design pattern represents an inter-class design defect. Thus, the transformation of such a group of entities, such that its organization complies exactly with a design pattern, corresponds to the correction of an inter-class design defect. We use a meta-model to describe design patterns and we exploit the descriptions to infer sets of detection and transformation rules. A constraint solver with explanations uses the descriptions and rules to recognize groups of entities with organizations similar to the described design patterns. A transformation engine modifies the source code to comply with the recognized distorted design patterns. We apply these guidelines on the Composite pattern using PTIDEJ, our prototype tool that integrates the complete guidelines.","1530-2067","0-7695-1251-8","10.1109/TOOLS.2001.941682","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=941682","","Software maintenance;Software quality;Documentation;Software prototyping;Prototypes;Software tools;Application software;Maintenance engineering;Software design;Visualization","object-oriented programming;software reusability;software reliability;automatic programming","design patterns;inter-class design defect detection automation;object oriented software community;semantic nature;inter-class design defects;architectural solutions;meta-model;transformation rules;constraint solver;transformation engine;source code;distorted design patterns;Composite pattern;PTIDEJ;prototype tool;OO design","","29","1","43","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Knowledge mediation in software quality engineering","B. A. Philp; B. J. Garner","MetaSilicon, Sydney, Australia; Deakin University, Geelong, VIC, Australia","Proceedings 2001 Australian Software Engineering Conference","7 Aug 2002","2001","","","153","159","The risk of failure of the software development process remains high despite many attempts to improve the quality of software engineering. Contemporary approaches to process assurance, such as the capability maturity model have not prevented systemic failures, nor have project management methodologies provided guarantees of software quality. The paper proposes an approach to software quality assurance based on a knowledge mediated concurrent audit, which incorporates essential feedback processes. Through a tightly integrated approach to quality audit, programmers would be empowered to use any chosen methodology to advantage, supported by intelligent monitoring of the essential interactions which occur in the development process. An experimental application implementing some aspects of the proposal is described.","1530-0803","0-7695-1254-2","10.1109/ASWEC.2001.948509","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=948509","","Mediation;Software quality;Knowledge engineering;Software engineering;Capability maturity model;Project management;Feedback;Programming profession;Monitoring;Application software","software quality;software reliability;programming environments;computer aided software engineering;knowledge based systems","software quality engineering;knowledge mediation;software development process;software quality assurance;knowledge mediated concurrent audit;feedback processes;quality audit;intelligent monitoring","","1","","31","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Home security system and CATV","R. Volner","Department of Telecommunications, University of Zilina, Slovakia","Proceedings IEEE 35th Annual 2001 International Carnahan Conference on Security Technology (Cat. No.01CH37186)","7 Aug 2002","2001","","","293","306","The areas of television, telecommunication, and information technology are converging, new application areas are being arising and new services are being and other multimedia services. established. Aside from the traditional delivery channels, computer networks play an increasing role in providing the new services. An important part of these services is based on video. However, in order to develop and establish such services, the differences between traditional video and multimedia applications as well as the requirements, limitations and possibilities for an integration use of both have to be understood.","","0-7803-6636-0","10.1109/CCST.2001.962848","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=962848","","Multimedia systems;Cable TV;TV broadcasting;Application software;Computer industry;Telecommunications;Multimedia communication;Databases;Communication industry;Satellite broadcasting","cable television;multimedia communication;interactive video;telecommunication security;computer networks","home security system;CATV;computer networks;video;multimedia","","7","","","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Estimation and prediction metrics for adaptive maintenance effort of object-oriented systems","F. Fioravanti; P. Nesi","Department of Systems and Informatics, University of Florence, Florence, Italy; Department of Systems and Informatics, University of Florence, Florence, Italy","IEEE Transactions on Software Engineering","7 Aug 2002","2001","27","12","1062","1084","Many software systems built in recent years have been developed using object-oriented technology and, in some cases, they already need adaptive maintenance in order to satisfy market and customer needs. In most cases, the estimation and prediction of maintenance effort is performed with difficulty due to the lack of metrics and suitable models. In this paper, a model and metrics for estimation/prediction of adaptive maintenance effort are presented and compared with some other solutions taken from the literature. The model proposed can be used as a general approach for adopting well-known metrics (typically used for the estimation of development effort) for the estimation/prediction of adaptive maintenance effort. The model and metrics proposed have been validated against real data by using multilinear regression analysis. The validation has shown that several well-known metrics can be profitably employed for the estimation/prediction of maintenance effort.","1939-3520","","10.1109/32.988708","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=988708","","Costs;Object oriented modeling;Predictive models;Control systems;Software performance;Performance evaluation;Software systems;Regression analysis;Software maintenance;Tree data structures","statistical analysis;software maintenance;software metrics;object-oriented methods","software systems;object-oriented systems;prediction metrics;estimation metrics;adaptive maintenance effort;multilinear regression analysis","","80","3","44","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"A new code-disjoint sum-bit duplicated carry look-ahead adder for parity codes","E. S. Sogomonyan; V. Ocheretnij; M. Gossel","Department of Computer Science, Fault Tolerant Computing Group, University of Potsdam, Potsdam, Germany; Department of Computer Science, Fault Tolerant Computing Group, University of Potsdam, Potsdam, Germany; Department of Computer Science, Fault Tolerant Computing Group, University of Potsdam, Potsdam, Germany","Proceedings 10th Asian Test Symposium","7 Aug 2002","2001","","","365","370","A new code-disjoint self-checking carry look-ahead adder is proposed. To reduce the necessary area and the power dissipation only the sum bits of the adder cells are duplicated. This is possible since the input parity is determined by use of internal nodes of the adder cells. The adder is modeled by a SYNOPSIS CAD tool from the EUROCHIP-Project with a standard library. With respect to duplication and comparison the necessary area and the power dissipation can be reduced up to 38 % and up to 29 % respectively compared to an increase of the maximal delay of only 12 %.","1081-7735","0-7695-1378-6","10.1109/ATS.2001.990310","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=990310","","Equations;Power dissipation;Parity check codes;Computer science;Fault tolerance;Libraries;Delay;Fault detection;Signal design;Computer errors","carry logic;adders;low-power electronics;logic CAD;circuit CAD;software libraries;delays","code-disjoint self-checking carry look-ahead adder;sum-bit duplicated adder;power dissipation;sum bits;internal nodes;SYNOPSIS CAD tool;EUROCHIP-Project;standard library;maximal delay;parity codes","","13","","13","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Identification of high-level concept clones in source code","A. Marcus; J. I. Maletic","Department of Computer Science, Kent University, Kent, OH, USA; Department of Computer Science, Kent University, Kent, OH, USA","Proceedings 16th Annual International Conference on Automated Software Engineering (ASE 2001)","7 Aug 2002","2001","","","107","114","Source code duplication occurs frequently within large software systems. Pieces of source code, functions, and data types are often duplicated in part or in whole, for a variety of reasons. Programmers may simply be reusing a piece of code via copy and paste or they may be ""re-inventing the wheel"". Previous research on the detection of clones is mainly focused on identifying pieces of code with similar (or nearly similar) structure. Our approach is to examine the source code text (comments and identifiers) and identify implementations of similar high-level concepts (e.g., abstract data types). The approach uses an information retrieval technique (i.e., latent semantic indexing) to statically analyze the software system and determine semantic similarities between source code documents (i.e., functions, files, or code segments). These similarity measures are used to drive the clone detection process. The intention of our approach is to enhance and augment existing clone detection methods that are based on structural analysis. This synergistic use of methods will improve the quality of clone detection. A set of experiments is presented that demonstrate the usage of semantic similarity measure to identify clones within a version of NCSA Mosaic.","1938-4300","0-7695-1426-X","10.1109/ASE.2001.989796","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=989796","","Cloning;Software systems;Programming profession;Computer science;Information retrieval;Indexing;Information analysis;Wheels;Documentation","program diagnostics;software reusability;information retrieval;computational linguistics;abstract data types","high-level concept clone identification;source code duplication;large software systems;data types;source code reuse;clone detection;source code text;high-level concepts;abstract data types;information retrieval technique;latent semantic indexing;static analysis;semantic similarities;source code documents;similarity measures;structural analysis;synergistic methods;semantic similarity. measure;NCSA Mosaic","","118","4","46","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"Automated support for program refactoring using invariants","Y. Kataoka; M. D. Ernst; W. G. Griswold; D. Notkin","Department of Computer Science & Engineering, University of Washington, Seattle, WA, USA; MIT Laboratory for Computer Science, Cambridge, MA, USA; Department of Computer Science & Engineering, University of California, San Diego, La Jolla, CA, USA; Department of Computer Science & Engineering, University of Washington, Seattle, WA, USA","Proceedings IEEE International Conference on Software Maintenance. ICSM 2001","6 Aug 2002","2001","","","736","743","Program refactoring-transforming a program to improve readability, structure, performance, abstraction, maintainability, or other features-is not applied in practice as much as might be desired. One deterrent is the cost of detecting candidates for refactoring and of choosing the appropriate refactoring transformation. This paper demonstrates the feasibility of automatically finding places in the program that are candidates for specific refactorings. The approach uses program invariants: when a particular pattern of invariant relationships appears at a program point, a specific refactoring is applicable. Since most programs lack explicit invariants, an invariant detection tool called Daikon is used to infer the required invariants. We developed an invariant pattern matcher for several common refactorings and applied it to an existing Java code base. Numerous refactorings were detected, and one of the developers of the code base assessed their efficacy.","1063-6773","0-7695-1189-9","10.1109/ICSM.2001.972794","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=972794","","Computer science;DH-HEMTs;Costs;Programming;Automation;Maintenance engineering;Pattern matching;Java;Marine vehicles;Software tools","program processors;software maintenance;software tools","program refactorings;maintainability;invariant relationships;Daikon;invariant detection tool;invariant pattern matcher;Java code base;software engineer;source-level transformations","","71","","23","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Modeling clones evolution through time series","G. Antoniol; G. Casazza; M. Di Penta; E. Merlo","Faculty of Engineering, University of Sannio, Benevento, Italy; DIS, University of Napoli Federico II, Naples, Italy; Faculty of Engineering, University of Sannio, Benevento, Italy; École Polytechnique de Montréal, Montreal, Canada","Proceedings IEEE International Conference on Software Maintenance. ICSM 2001","6 Aug 2002","2001","","","273","280","The actual effort to evolve and maintain a software system is likely to vary depending on the amount of clones (i.e., duplicated or slightly different code fragments) present in the system. This paper presents a method for monitoring and predicting clones evolution across subsequent versions of a software system. Clones are firstly identified using a metric-based approach, then they are modeled in terms of time series identifying a predictive model. The proposed method has been validated with an experimental activity performed on 27 subsequent versions of mSQL, a medium-size software system written in C. The time span period of the analyzed mSQL releases covers four years, from May 1995 (mSQL 1.0.6) to May 1999 (mSQL 2. 0. 10). For any given software release, the identified models was able to predict the clone percentage of the subsequent release with an average error below 4 %. A higher prediction error was observed only in correspondence of major system redesign.","1063-6773","0-7695-1189-9","10.1109/ICSM.2001.972740","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=972740","","Cloning;Software systems;DH-HEMTs;Monitoring;Predictive models;Software quality;Economic forecasting;Time series analysis;Software performance;Maintenance engineering","software maintenance;time series;software metrics","clones evolution modelling;time series;software system maintenance;code fragments;metric-based approach;mSQL;prediction error;software evolution;medium-size software system","","27","","28","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Identifying clones in the Linux kernel","G. Casazza; G. Antoniol; U. Villano; E. Merlo; M. Di Penta","Federico II, University of Naples, Naples, Italy; Faculty of Engineering, University of Sannio, Benevento, Italy; Faculty of Engineering, University of Sannio, Benevento, Italy; École Polytechnique de Montréal, Montreal, Canada; Faculty of Engineering, University of Sannio, Benevento, Italy","Proceedings First IEEE International Workshop on Source Code Analysis and Manipulation","6 Aug 2002","2001","","","90","97","Large multi-platform software systems are likely to encompass hardware-dependent code or sub-systems. However, analyzing multi-platform source code is challenging, due to the variety of supported configurations. Often, the system was originally developed for a single platform, and then new target platforms were added. This practice promotes the presence of duplicated code, also called ""cloned"" code. The paper presents the clone percentage of a multi-platform-multi-million lines of code, Linux kernel version 2.4.0, detected with a metric-based approach. After a brief description of the procedure followed for code analysis and clone identification, the obtained results are commented upon.","","0-7695-1387-5","10.1109/SCAM.2001.972670","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=972670","","Cloning;Linux;Kernel;Software systems;Hardware;Software metrics;Writing;Computer industry;Assembly;Operating systems","Unix;operating system kernels;software portability;software metrics","clone identification;Linux kernel;large multi-platform software systems;hardware-dependent code;multi-platform source code;single platform;duplicated code;cloned code;clone percentage;metric-based approach;code analysis","","19","","12","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Restructuring Web applications via transformation rules","F. Ricca; P. Tonella; I. D. Baxter","ITC IRST, Trento, Italy; ITC IRST, Trento, Italy; Semantic Designs, Inc., Austin, TX, USA","Proceedings First IEEE International Workshop on Source Code Analysis and Manipulation","6 Aug 2002","2001","","","150","160","During the evolution phase, the structure (pages and links) of a Web application tends unavoidably to degrade. A solution to reverse this degradation can be restructuring the Web application, but this work may take a lot of time and effort if conducted without appropriate tools. The theory of rewrite rules has been used with success in many real restructuring works on traditional software. Our idea is trying to apply rewrite rules to Web applications with the aim of restructuring them. The purpose of the paper is threefold: to describe our initial ideas on HTML rewrites to improve the quality of Web applications, to present our approach for implementing a tool, based on transformation rules, that can help designers in Web application restructuring and to define the starting point of the joint project between ITC-irst and Semantic Designs.","","0-7695-1387-5","10.1109/SCAM.2001.972676","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=972676","","HTML;Degradation;Application software;Web pages;Cascading style sheets;Software systems;Web page design;Documentation;Uniform resource locators;File systems","information resources;software prototyping;rewriting systems;hypermedia markup languages","Web application restructuring;transformation rules;Web application evolution;rewrite rules;restructuring works;HTML rewrites;Semantic Designs","","10","3","16","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Feasibility study with agents on energy trading","L. L. Lai; T. Motshegwa; H. Suasinghe; N. Rajkumar; R. Blach","Energy Systems Group, City University, London, UK; Energy Systems Group, City University, London, UK; Energy Syst. Group, City Univ., London, UK; Energy Systems Group, City University, London, UK; Energy Systems Group, City University, London, UK","2000 International Conference on Advances in Power System Control, Operation and Management, APSCOM-00","6 Aug 2002","2000","2","","505","510 vol.2","The electric power industry is undergoing rapid and significant change with the advent of deregulation. In a networked environment, it is desirable that the agent be mobile. In the envisaged market scenario, the customer's agent (load) attempts to get the best value for money and minimize costs and the seller's (generator) agent attempts to maximize profit and minimize costs. The success of the agent technology depends heavily on inter-agent communication, agent architectures and agreed standards. In this paper, the authors focus more on how these latter issues are addressed theoretically and practically and less on complex agent trading behaviours.","","0-85296-791-8","10.1049/cp:20000452","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=950401","","","electricity supply industry;software agents;power system economics;tariffs;costing","electric power industry;deregulation;networked environment;energy trading;agent technology;feasibility study;market scenario;profit;costs;inter-agent communication;agent architectures","","5","","","","6 Aug 2002","","","IET","IET Conferences"
"Extreme programming and its development practices","R. Juric","South Bank University Business School, London, UK","ITI 2000. Proceedings of the 22nd International Conference on Information Technology Interfaces (Cat. No.00EX411)","6 Aug 2002","2000","","","97","104","Extreme programming (XP) has attracted attention because of its fierce denial of many well-accepted software engineering practices considered as a sound approach to the development of intensive software systems. XP has been declared to be a new way of software development: a lightweight methodology, which is efficient, low-risk, flexible, predictable, scientific, and distinguishable from any other methodology. In the core of XP practices are programming activities, with strong emphasis on oral communications, automated tests, pair programming, storytelling culture and collective code-ownership at any time in the XP project. The paper gives an overview of XP practices and raises some serious concerns regarding their role in conceptual modelling and code generation; which directly affects software architecture solutions. The paper also tackles similarities between rational unified process (RUP) and XP, which have often been juxtaposed by software developers.","1330-1012","953-96769-1-6","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=915842","","Object oriented modeling;Software systems;Unified modeling language;Software engineering;Automatic programming;Employment;Electronic mail;Oral communication;Automatic testing;Software architecture","programming;software architecture","extreme programming;software engineering practice;intensive software systems;oral communications;automated tests;pair programming;storytelling culture;collective code-ownership;conceptual modelling;code generation;software architecture solutions;rational unified process","","2","","13","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Security and privacy issues in wireless and mobile computing","G. Racherla; D. Saha","SRI International Menlo Park, USA; Jadavpur University, Calcutta, India","2000 IEEE International Conference on Personal Wireless Communications. Conference Proceedings (Cat. No.00TH8488)","6 Aug 2002","2000","","","509","513","Implementing security in wireless systems is a difficult and challenging task owing to the mobility of users and network components and the fact that the wireless medium is susceptible to eavesdropping, espionage and fraud. We study the security issues in wireless systems in this paper. Specifically, we discuss the security problems in wireless systems and the proposed solutions and security measures implemented in several wireless systems.","","0-7803-5893-7","10.1109/ICPWC.2000.905910","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=905910","","Privacy;Communication system security;Mobile computing;Information security;Data security;Computer networks;Application software;Authentication;GSM;Wireless LAN","telecommunication security;computer crime;data privacy;fraud;mobile computing;mobile radio","security issues;privacy issues;wireless computing;mobile computing;eavesdropping;espionage;fraud","","1","4","16","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Design reuse and scale: keys to practical code generation and large scale software maintenance","I. D. Baxter","Semantic Designs, Inc.","Proceedings 3rd IEEE Symposium on Application-Specific Systems and Software Engineering Technology","6 Aug 2002","2000","","","119","120","We advocate the reuse of design knowledge rather than code as the most effective means for obtaining productivity and quality improvements in software engineering activities. This knowledge comes in several forms; domain analysis, generative knowledge, and knowledge of the structure of a particular system in terms of the domain and how domain concepts are implemented. We are building and using a practical large-scale software (re)engineering tool, the Design Maintenance System (DMS) that implements these ideas. Reusing design knowledge, DMS is able to automate many interesting engineering activities: analysis, reverse engineering, forward synthesis, and eventually software maintenance via design maintenance. Code reuse methods are incapable of providing strong support for these activities. However, many issues involved in DMS construction are driven by the scale of the problem; number of languages, sheer code volume, amount of knowledge involved, and computational energy required.","","0-7695-0559-7","10.1109/ASSET.2000.888063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=888063","","Software maintenance;Productivity;Software engineering;Buildings;Large-scale systems;Software tools;Design engineering;Knowledge engineering;Reverse engineering;Software design","program compilers;software reusability;software maintenance;software quality;systems re-engineering;software tools","design reuse;code generation;software maintenance;productivity;software quality improvement;software engineering;domain analysis;software reengineering tool;Design Maintenance System;reverse engineering;forward synthesis","","","","5","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"A structured demonstration of program comprehension tools","S. E. Sim; M. A. D. Storey","Department of Computer Science, University of Victoria, Victoria, BC, Canada; Department of Computer Science, University of Toronto, Toronto, ONT, Canada","Proceedings Seventh Working Conference on Reverse Engineering","6 Aug 2002","2000","","","184","193","This paper describes a structured tool demonstration, a hybrid evaluation technique that combines elements from experiments, case studies and technology demonstrations. Developers of program understanding tools were invited to bring their tools to a common location to participate in a scenario with a common subject system. Working simultaneously the tool teams were given reverse engineering tasks and maintenance tasks to complete on an unfamiliar subject system. Observers were assigned to each team to find out how useful the observed program comprehension tool would be in an industrial setting. The demonstration was followed by a workshop panel where the development teams and the observers presented their results and findings from this experience.","1095-1350","0-7695-0881-2","10.1109/WCRE.2000.891465","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=891465","","Reverse engineering;Software systems;Software tools;Computer science;Educational institutions;Technology transfer;Scalability;Nominations and elections;Visualization;Operating systems","reverse engineering;software maintenance;software tools","program comprehension tools;structured tool demonstration;hybrid evaluation technique;experiments;case studies;technology demonstrations;program understanding;reverse engineering;software maintenance","","14","","24","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
